@RELATION "B3 - CYRE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
11.5964,1.4146,-1094.3432,0.122,9.0457,11.7118,1.4287,-1105.2353,0.122,9.1357,17.25,1
11.7118,1.4287,-1105.2353,0.122,9.1357,11.9359,1.456,-1126.379,0.122,9.3105,17.58,1
11.9359,1.456,-1126.379,0.122,9.3105,12.221,1.4908,-1153.289,0.122,9.533,18.0,0
12.221,1.4908,-1153.289,0.122,9.533,12.1871,1.4866,-1150.0855,0.122,9.5065,17.95,1
12.1871,1.4866,-1150.0855,0.122,9.5065,12.2889,1.4991,-1159.6962,0.122,9.5859,18.1,0
12.2889,1.4991,-1159.6962,0.122,9.5859,12.2278,1.4916,-1153.9298,0.122,9.5383,18.01,0
12.2278,1.4916,-1153.9298,0.122,9.5383,12.1871,1.4866,-1150.0855,0.122,9.5065,17.95,1
12.1871,1.4866,-1150.0855,0.122,9.5065,12.2482,1.4941,-1155.8519,0.122,9.5541,18.04,0
12.2482,1.4941,-1155.8519,0.122,9.5541,11.8137,1.4411,-1114.8461,0.122,9.2152,17.4,1
11.8137,1.4411,-1114.8461,0.122,9.2152,12.1531,1.4825,-1146.8819,0.122,9.48,17.9,1
12.1531,1.4825,-1146.8819,0.122,9.48,12.221,1.4908,-1153.289,0.122,9.533,18.0,0
12.221,1.4908,-1153.289,0.122,9.533,11.8816,1.4494,-1121.2532,0.122,9.2682,17.5,0
11.8816,1.4494,-1121.2532,0.122,9.2682,11.7797,1.437,-1111.6425,0.122,9.1887,17.35,1
11.7797,1.437,-1111.6425,0.122,9.1887,12.2889,1.4991,-1159.6962,0.122,9.5859,18.1,1
12.2889,1.4991,-1159.6962,0.122,9.5859,12.4519,1.5189,-1175.0734,0.122,9.713,18.34,0
12.4519,1.5189,-1175.0734,0.122,9.713,12.1735,1.485,-1148.804,0.122,9.4959,17.93,1
12.1735,1.485,-1148.804,0.122,9.4959,12.221,1.4908,-1153.289,0.122,9.533,18.0,1
12.221,1.4908,-1153.289,0.122,9.533,12.3568,1.5074,-1166.1034,0.122,9.6389,18.2,1
12.3568,1.5074,-1166.1034,0.122,9.6389,12.3908,1.5115,-1169.307,0.122,9.6654,18.25,0
12.3908,1.5115,-1169.307,0.122,9.6654,12.3093,1.5016,-1161.6184,0.122,9.6018,18.13,1
12.3093,1.5016,-1161.6184,0.122,9.6018,12.4247,1.5156,-1172.5105,0.122,9.6918,18.3,0
12.4247,1.5156,-1172.5105,0.122,9.6918,12.3908,1.5115,-1169.307,0.122,9.6654,18.25,0
12.3908,1.5115,-1169.307,0.122,9.6654,12.3093,1.5016,-1161.6184,0.122,9.6018,18.13,0
12.3093,1.5016,-1161.6184,0.122,9.6018,12.1464,1.4817,-1146.2412,0.122,9.4747,17.89,0
12.1464,1.4817,-1146.2412,0.122,9.4747,11.9359,1.456,-1126.379,0.122,9.3105,17.58,0
11.9359,1.456,-1126.379,0.122,9.3105,11.7933,1.4386,-1112.9239,0.122,9.1993,17.37,1
11.7933,1.4386,-1112.9239,0.122,9.1993,11.9155,1.4535,-1124.4568,0.122,9.2946,17.55,0
11.9155,1.4535,-1124.4568,0.122,9.2946,11.6779,1.4245,-1102.0318,0.122,9.1093,17.2,1
11.6779,1.4245,-1102.0318,0.122,9.1093,11.7458,1.4328,-1108.4389,0.122,9.1622,17.3,0
11.7458,1.4328,-1108.4389,0.122,9.1622,11.7458,1.4328,-1108.4389,0.122,9.1622,17.3,0
11.7458,1.4328,-1108.4389,0.122,9.1622,11.6915,1.4262,-1103.3132,0.122,9.1199,17.22,1
11.6915,1.4262,-1103.3132,0.122,9.1199,11.9834,1.4618,-1130.864,0.122,9.3476,17.65,1
11.9834,1.4618,-1130.864,0.122,9.3476,12.0513,1.4701,-1137.2711,0.122,9.4006,17.75,1
12.0513,1.4701,-1137.2711,0.122,9.4006,12.3772,1.5098,-1168.0255,0.122,9.6548,18.23,0
12.3772,1.5098,-1168.0255,0.122,9.6548,12.2754,1.4974,-1158.4148,0.122,9.5753,18.08,0
12.2754,1.4974,-1158.4148,0.122,9.5753,12.1871,1.4866,-1150.0855,0.122,9.5065,17.95,0
12.1871,1.4866,-1150.0855,0.122,9.5065,12.1531,1.4825,-1146.8819,0.122,9.48,17.9,0
12.1531,1.4825,-1146.8819,0.122,9.48,11.8884,1.4502,-1121.894,0.122,9.2734,17.51,0
11.8884,1.4502,-1121.894,0.122,9.2734,11.6601,1.3862,-522.3894,0.1189,9.4409,17.28,0
11.6601,1.3862,-522.3894,0.1189,9.4409,11.262,1.3389,-504.5532,0.1189,9.1185,16.69,0
11.262,1.3389,-504.5532,0.1189,9.1185,11.0325,1.3116,-494.2747,0.1189,8.9328,16.35,1
11.0325,1.3116,-494.2747,0.1189,8.9328,11.4644,1.3629,-513.6225,0.1189,9.2824,16.99,1
11.4644,1.3629,-513.6225,0.1189,9.2824,11.5724,1.3758,-518.4594,0.1189,9.3698,17.15,1
11.5724,1.3758,-518.4594,0.1189,9.3698,11.795,1.4022,-528.4356,0.1189,9.5501,17.48,1
11.795,1.4022,-528.4356,0.1189,9.5501,12.2134,1.452,-547.1788,0.1189,9.8889,18.1,0
12.2134,1.452,-547.1788,0.1189,9.8889,11.9772,1.4239,-536.5979,0.1189,9.6976,17.75,0
11.9772,1.4239,-536.5979,0.1189,9.6976,11.7276,1.3942,-525.4125,0.1189,9.4955,17.38,0
11.7276,1.3942,-525.4125,0.1189,9.4955,11.7006,1.391,-524.2033,0.1189,9.4736,17.34,1
11.7006,1.391,-524.2033,0.1189,9.4736,12.011,1.4279,-538.1095,0.1189,9.725,17.8,1
12.011,1.4279,-538.1095,0.1189,9.725,12.0245,1.4295,-538.7141,0.1189,9.7359,17.82,1
12.0245,1.4295,-538.7141,0.1189,9.7359,12.3551,1.4688,-553.5272,0.1189,10.0036,18.31,1
12.3551,1.4688,-553.5272,0.1189,10.0036,12.3821,1.472,-554.7365,0.1189,10.0254,18.35,0
12.3821,1.472,-554.7365,0.1189,10.0254,12.2809,1.46,-550.2018,0.1189,9.9435,18.2,1
12.2809,1.46,-550.2018,0.1189,9.9435,12.6183,1.5001,-565.3173,0.1189,10.2167,18.7,0
12.6183,1.5001,-565.3173,0.1189,10.2167,12.6183,1.5001,-565.3173,0.1189,10.2167,18.7,1
12.6183,1.5001,-565.3173,0.1189,10.2167,12.6857,1.5081,-568.3404,0.1189,10.2713,18.8,0
