@RELATION "B3 - MYPK3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
20.6772,3.9306,1.9056,0.1901,14.636,21.1558,4.0216,1.9497,0.1901,14.9748,24.31,1
21.1558,4.0216,1.9497,0.1901,14.9748,21.1036,4.0117,1.9449,0.1901,14.9379,24.25,1
21.1036,4.0117,1.9449,0.1901,14.9379,19.8853,3.7801,1.8326,0.1901,14.0755,22.85,1
19.8853,3.7801,1.8326,0.1901,14.0755,19.6938,3.7437,1.815,0.1901,13.94,22.63,1
19.6938,3.7437,1.815,0.1901,13.94,18.9889,3.6097,1.75,0.1901,13.441,21.82,1
18.9889,3.6097,1.75,0.1901,13.441,18.7887,3.5716,1.7316,0.1901,13.2993,21.59,1
18.7887,3.5716,1.7316,0.1901,13.2993,18.4668,3.5104,1.7019,0.1901,13.0714,21.22,1
18.4668,3.5104,1.7019,0.1901,13.0714,17.8837,3.3996,1.6482,0.1901,12.6587,20.55,1
17.8837,3.3996,1.6482,0.1901,12.6587,17.8402,3.3913,1.6441,0.1901,12.6279,20.5,1
17.8402,3.3913,1.6441,0.1901,12.6279,18.3449,3.4872,1.6907,0.1901,12.9852,21.08,1
18.3449,3.4872,1.6907,0.1901,12.9852,18.8758,3.5882,1.7396,0.1901,13.3609,21.69,1
18.8758,3.5882,1.7396,0.1901,13.3609,17.9533,3.4128,1.6546,0.1901,12.708,20.63,1
17.9533,3.4128,1.6546,0.1901,12.708,17.6748,3.3599,1.6289,0.1901,12.5109,20.31,1
17.6748,3.3599,1.6289,0.1901,12.5109,17.727,3.3698,1.6337,0.1901,12.5478,20.37,1
17.727,3.3698,1.6337,0.1901,12.5478,17.8837,3.3996,1.6482,0.1901,12.6587,20.55,1
17.8837,3.3996,1.6482,0.1901,12.6587,19.015,3.6146,1.7524,0.1901,13.4595,21.85,1
19.015,3.6146,1.7524,0.1901,13.4595,19.5459,3.7155,1.8013,0.1901,13.8352,22.46,1
19.5459,3.7155,1.8013,0.1901,13.8352,19.4066,3.6891,1.7885,0.1901,13.7367,22.3,1
19.4066,3.6891,1.7885,0.1901,13.7367,19.2326,3.656,1.7725,0.1901,13.6135,22.1,1
19.2326,3.656,1.7725,0.1901,13.6135,19.2587,3.6609,1.7749,0.1901,13.632,22.13,1
19.2587,3.6609,1.7749,0.1901,13.632,18.9715,3.6064,1.7484,0.1901,13.4287,21.8,1
18.9715,3.6064,1.7484,0.1901,13.4287,19.4936,3.7056,1.7965,0.1901,13.7983,22.4,1
19.4936,3.7056,1.7965,0.1901,13.7983,20.4422,3.8859,1.884,0.1901,14.4697,23.49,1
20.4422,3.8859,1.884,0.1901,14.4697,21.0427,4.0001,1.9393,0.1901,14.8947,24.18,0
21.0427,4.0001,1.9393,0.1901,14.8947,21.6606,4.1175,1.9962,0.1901,15.3321,24.89,0
21.6606,4.1175,1.9962,0.1901,15.3321,21.3299,4.0547,1.9658,0.1901,15.098,24.51,0
21.3299,4.0547,1.9658,0.1901,15.098,22.0174,4.1854,2.0291,0.1901,15.5847,25.3,0
22.0174,4.1854,2.0291,0.1901,15.5847,21.443,4.0762,1.9762,0.1901,15.1781,24.64,0
21.443,4.0762,1.9762,0.1901,15.1781,20.9035,3.9736,1.9265,0.1901,14.7962,24.02,0
20.9035,3.9736,1.9265,0.1901,14.7962,31.961,4.3895,2.131,0.1373,25.7756,25.0,0
31.961,4.3895,2.131,0.1373,25.7756,33.8787,4.6529,2.2589,0.1373,27.3222,26.5,0
33.8787,4.6529,2.2589,0.1373,27.3222,34.2622,4.7056,2.2844,0.1373,27.6315,26.8,0
34.2622,4.7056,2.2844,0.1373,27.6315,34.0576,4.6775,2.2708,0.1373,27.4665,26.64,0
34.0576,4.6775,2.2708,0.1373,27.4665,33.6741,4.6248,2.2452,0.1373,27.1572,26.34,0
33.6741,4.6248,2.2452,0.1373,27.1572,33.2394,4.5651,2.2162,0.1373,26.8066,26.0,0
33.2394,4.5651,2.2162,0.1373,26.8066,32.792,4.5036,2.1864,0.1373,26.4458,25.65,0
32.792,4.5036,2.1864,0.1373,26.4458,32.6386,4.4826,2.1762,0.1373,26.3221,25.53,0
32.6386,4.4826,2.1762,0.1373,26.3221,33.2906,4.5721,2.2197,0.1373,26.8479,26.04,0
33.2906,4.5721,2.2197,0.1373,26.8479,34.0704,4.6792,2.2717,0.1373,27.4768,26.65,0
34.0704,4.6792,2.2717,0.1373,27.4768,34.0065,4.6704,2.2674,0.1373,27.4253,26.6,0
34.0065,4.6704,2.2674,0.1373,27.4253,35.6045,4.8899,2.3739,0.1373,28.714,27.85,0
35.6045,4.8899,2.3739,0.1373,28.714,36.8063,5.055,2.4541,0.1373,29.6832,28.79,0
36.8063,5.055,2.4541,0.1373,29.6832,35.1571,4.8285,2.3441,0.1373,28.3532,27.5,0
35.1571,4.8285,2.3441,0.1373,28.3532,34.9653,4.8021,2.3313,0.1373,28.1985,27.35,0
34.9653,4.8021,2.3313,0.1373,28.1985,35.5662,4.8846,2.3714,0.1373,28.6831,27.82,0
35.5662,4.8846,2.3714,0.1373,28.6831,35.7963,4.9163,2.3867,0.1373,28.8687,28.0,0
35.7963,4.9163,2.3867,0.1373,28.8687,34.9525,4.8004,2.3305,0.1373,28.1882,27.34,0
34.9525,4.8004,2.3305,0.1373,28.1882,35.0932,4.8197,2.3398,0.1373,28.3016,27.45,0
35.0932,4.8197,2.3398,0.1373,28.3016,36.0392,4.9496,2.4029,0.1373,29.0646,28.19,0
36.0392,4.9496,2.4029,0.1373,29.0646,36.0392,4.9496,2.4029,0.1373,29.0646,28.19,0
36.0392,4.9496,2.4029,0.1373,29.0646,36.4995,5.0128,2.4336,0.1373,29.4358,28.55,0
36.4995,5.0128,2.4336,0.1373,29.4358,36.8063,5.055,2.4541,0.1373,29.6832,28.79,0
36.8063,5.055,2.4541,0.1373,29.6832,38.0975,5.2323,2.5402,0.1373,30.7245,29.8,0
38.0975,5.2323,2.5402,0.1373,30.7245,37.0875,5.0936,2.4728,0.1373,29.91,29.01,0
37.0875,5.0936,2.4728,0.1373,29.91,36.5122,5.0146,2.4345,0.1373,29.4461,28.56,0
36.5122,5.0146,2.4345,0.1373,29.4461,35.2977,4.8478,2.3535,0.1373,28.4666,27.61,0
35.2977,4.8478,2.3535,0.1373,28.4666,33.9426,4.6617,2.2631,0.1373,27.3737,26.55,0
33.9426,4.6617,2.2631,0.1373,27.3737,33.8147,4.6441,2.2546,0.1373,27.2706,26.45,0
33.8147,4.6441,2.2546,0.1373,27.2706,33.444,4.5932,2.2299,0.1373,26.9716,26.16,0
33.444,4.5932,2.2299,0.1373,26.9716,34.0065,4.6704,2.2674,0.1373,27.4253,26.6,0
34.0065,4.6704,2.2674,0.1373,27.4253,34.0065,4.6704,2.2674,0.1373,27.4253,26.6,0
34.0065,4.6704,2.2674,0.1373,27.4253,35.4128,4.8636,2.3612,0.1373,28.5594,27.7,0
35.4128,4.8636,2.3612,0.1373,28.5594,34.1343,4.688,2.2759,0.1373,27.5284,26.7,0
34.1343,4.688,2.2759,0.1373,27.5284,34.1471,4.6898,2.2768,0.1373,27.5387,26.71,0
34.1471,4.6898,2.2768,0.1373,27.5387,34.1471,4.6898,2.2768,0.1373,27.5387,26.71,0
34.1471,4.6898,2.2768,0.1373,27.5387,34.454,4.7319,2.2972,0.1373,27.7861,26.95,0
34.454,4.7319,2.2972,0.1373,27.7861,34.3261,4.7143,2.2887,0.1373,27.683,26.85,0
34.3261,4.7143,2.2887,0.1373,27.683,34.0704,4.6792,2.2717,0.1373,27.4768,26.65,0
34.0704,4.6792,2.2717,0.1373,27.4768,34.211,4.6985,2.281,0.1373,27.5902,26.76,0
34.211,4.6985,2.281,0.1373,27.5902,33.9554,4.6634,2.264,0.1373,27.384,26.56,0
33.9554,4.6634,2.264,0.1373,27.384,33.3034,4.5739,2.2205,0.1373,26.8582,26.05,0
33.3034,4.5739,2.2205,0.1373,26.8582,32.6258,4.4808,2.1753,0.1373,26.3118,25.52,0
32.6258,4.4808,2.1753,0.1373,26.3118,31.8332,4.372,2.1225,0.1373,25.6725,24.9,0
31.8332,4.372,2.1225,0.1373,25.6725,32.3445,4.4422,2.1566,0.1373,26.0849,25.3,1
32.3445,4.4422,2.1566,0.1373,26.0849,31.961,4.3895,2.131,0.1373,25.7756,25.0,1
31.961,4.3895,2.131,0.1373,25.7756,31.961,4.3895,2.131,0.1373,25.7756,25.0,0
31.961,4.3895,2.131,0.1373,25.7756,31.9866,4.393,2.1327,0.1373,25.7962,25.02,0
31.9866,4.393,2.1327,0.1373,25.7962,31.9354,4.386,2.1293,0.1373,25.755,24.98,0
31.9354,4.386,2.1293,0.1373,25.755,31.961,4.3895,2.131,0.1373,25.7756,25.0,1
31.961,4.3895,2.131,0.1373,25.7756,32.3317,4.4404,2.1557,0.1373,26.0746,25.29,1
32.3317,4.4404,2.1557,0.1373,26.0746,32.2167,4.4246,2.1481,0.1373,25.9818,25.2,1
32.2167,4.4246,2.1481,0.1373,25.9818,31.961,4.3895,2.131,0.1373,25.7756,25.0,1
31.961,4.3895,2.131,0.1373,25.7756,31.8332,4.372,2.1225,0.1373,25.6725,24.9,1
31.8332,4.372,2.1225,0.1373,25.6725,32.2423,4.4281,2.1498,0.1373,26.0024,25.22,0
32.2423,4.4281,2.1498,0.1373,26.0024,33.2394,4.5651,2.2162,0.1373,26.8066,26.0,0
33.2394,4.5651,2.2162,0.1373,26.8066,34.5179,4.7407,2.3015,0.1373,27.8377,27.0,0
34.5179,4.7407,2.3015,0.1373,27.8377,33.9937,4.6687,2.2665,0.1373,27.4149,26.59,0
33.9937,4.6687,2.2665,0.1373,27.4149,33.2522,4.5668,2.2171,0.1373,26.817,26.01,0
33.2522,4.5668,2.2171,0.1373,26.817,52.7966,4.2514,2.3527,0.0805,40.1087,25.82,0
52.7966,4.2514,2.3527,0.0805,40.1087,52.3059,4.2119,2.3309,0.0805,39.7359,25.58,1
52.3059,4.2119,2.3309,0.0805,39.7359,52.3468,4.2152,2.3327,0.0805,39.767,25.6,1
52.3468,4.2152,2.3327,0.0805,39.767,51.7333,4.1658,2.3054,0.0805,39.301,25.3,1
51.7333,4.1658,2.3054,0.0805,39.301,51.5289,4.1493,2.2962,0.0805,39.1456,25.2,1
