@RELATION "B3 - GFSA3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
-28.6227,11.0384,26.7429,-0.3857,-37.2715,-26.9769,10.4037,25.2052,-0.3857,-35.1284,452.7725,0
-26.9769,10.4037,25.2052,-0.3857,-35.1284,-27.12,10.4589,25.3389,-0.3857,-35.3148,455.1745,0
-27.12,10.4589,25.3389,-0.3857,-35.3148,-26.6191,10.2657,24.8709,-0.3857,-34.6625,446.7675,0
-26.6191,10.2657,24.8709,-0.3857,-34.6625,-27.8356,10.7348,26.0075,-0.3857,-36.2466,467.1843,0
-27.8356,10.7348,26.0075,-0.3857,-36.2466,-26.6907,10.2933,24.9378,-0.3857,-34.7557,447.9685,0
-26.6907,10.2933,24.9378,-0.3857,-34.7557,-26.476,10.2105,24.7372,-0.3857,-34.4762,444.3656,0
-26.476,10.2105,24.7372,-0.3857,-34.4762,-27.1916,10.4865,25.4058,-0.3857,-35.408,456.3754,0
-27.1916,10.4865,25.4058,-0.3857,-35.408,-27.9071,10.7624,26.0743,-0.3857,-36.3397,468.3853,0
-27.9071,10.7624,26.0743,-0.3857,-36.3397,-27.9071,10.7624,26.0743,-0.3857,-36.3397,468.3853,0
-27.9071,10.7624,26.0743,-0.3857,-36.3397,-26.9053,10.3761,25.1383,-0.3857,-35.0352,451.5715,0
-26.9053,10.3761,25.1383,-0.3857,-35.0352,-26.9769,10.4037,25.2052,-0.3857,-35.1284,452.7725,0
-26.9769,10.4037,25.2052,-0.3857,-35.1284,-27.1916,10.4865,25.4058,-0.3857,-35.408,456.3754,0
-27.1916,10.4865,25.4058,-0.3857,-35.408,-27.7757,11.1153,26.1567,-0.4002,-36.3778,485.1992,0
-27.7757,11.1153,26.1567,-0.4002,-36.3778,-26.6069,10.6475,25.056,-0.4002,-34.847,464.7824,0
-26.6069,10.6475,25.056,-0.4002,-34.847,-25.4382,10.1798,23.9554,-0.4002,-33.3163,444.3656,0
-25.4382,10.1798,23.9554,-0.4002,-33.3163,-26.1257,10.455,24.6028,-0.4002,-34.2167,456.3754,0
-26.1257,10.455,24.6028,-0.4002,-34.2167,-26.2632,10.51,24.7323,-0.4002,-34.3968,458.7774,0
-26.2632,10.51,24.7323,-0.4002,-34.3968,-26.4694,10.5925,24.9266,-0.4002,-34.6669,462.3804,0
-26.4694,10.5925,24.9266,-0.4002,-34.6669,-27.2945,10.9227,25.7035,-0.4002,-35.7475,476.7922,0
-27.2945,10.9227,25.7035,-0.4002,-35.7475,-26.6069,10.6475,25.056,-0.4002,-34.847,464.7824,0
-26.6069,10.6475,25.056,-0.4002,-34.847,-26.4694,10.5925,24.9266,-0.4002,-34.6669,462.3804,0
-26.4694,10.5925,24.9266,-0.4002,-34.6669,-27.0194,10.8126,25.4445,-0.4002,-35.3873,471.9883,0
-27.0194,10.8126,25.4445,-0.4002,-35.3873,-28.8757,11.5555,27.1926,-0.4002,-37.8185,504.415,0
-28.8757,11.5555,27.1926,-0.4002,-37.8185,-28.9445,11.583,27.2574,-0.4002,-37.9085,505.616,0
-28.9445,11.583,27.2574,-0.4002,-37.9085,-30.457,12.1883,28.6817,-0.4002,-39.8895,532.0377,0
-30.457,12.1883,28.6817,-0.4002,-39.8895,-29.357,11.7481,27.6458,-0.4002,-38.4488,512.8219,0
-29.357,11.7481,27.6458,-0.4002,-38.4488,-30.5258,12.2158,28.7465,-0.4002,-39.9795,533.2387,0
-30.5258,12.2158,28.7465,-0.4002,-39.9795,-31.4883,12.601,29.6529,-0.4002,-41.2402,550.0525,0
-31.4883,12.601,29.6529,-0.4002,-41.2402,-33.5509,13.4264,31.5952,-0.4002,-43.9415,586.0821,0
-33.5509,13.4264,31.5952,-0.4002,-43.9415,-33.8259,13.5364,31.8542,-0.4002,-44.3017,590.8861,0
-33.8259,13.5364,31.8542,-0.4002,-44.3017,-32.8633,13.1512,30.9478,-0.4002,-43.041,574.0723,0
-32.8633,13.1512,30.9478,-0.4002,-43.041,-33.1384,13.2613,31.2068,-0.4002,-43.4012,578.8762,0
-33.1384,13.2613,31.2068,-0.4002,-43.4012,-32.2446,12.9036,30.3651,-0.4002,-42.2306,563.2634,0
-32.2446,12.9036,30.3651,-0.4002,-42.2306,-32.4508,12.9862,30.5593,-0.4002,-42.5008,566.8663,0
-32.4508,12.9862,30.5593,-0.4002,-42.5008,-31.9696,12.7936,30.1061,-0.4002,-41.8705,558.4594,0
-31.9696,12.7936,30.1061,-0.4002,-41.8705,-33.0009,13.2063,31.0773,-0.4002,-43.2211,576.4742,0
-33.0009,13.2063,31.0773,-0.4002,-43.2211,-32.7946,13.1237,30.883,-0.4002,-42.951,572.8713,0
-32.7946,13.1237,30.883,-0.4002,-42.951,-33.3446,13.3438,31.401,-0.4002,-43.6714,582.4792,0
-33.3446,13.3438,31.401,-0.4002,-43.6714,-32.4508,12.9862,30.5593,-0.4002,-42.5008,566.8663,0
-32.4508,12.9862,30.5593,-0.4002,-42.5008,-30.8695,12.3534,29.0702,-0.4002,-40.4298,539.2436,0
-30.8695,12.3534,29.0702,-0.4002,-40.4298,-31.2133,12.4909,29.3939,-0.4002,-40.88,545.2486,0
-31.2133,12.4909,29.3939,-0.4002,-40.88,-32.3821,12.9586,30.4946,-0.4002,-42.4107,565.6654,0
-32.3821,12.9586,30.4946,-0.4002,-42.4107,-32.9321,13.1788,31.0125,-0.4002,-43.1311,575.2733,0
-32.9321,13.1788,31.0125,-0.4002,-43.1311,-34.5134,13.8116,32.5016,-0.4002,-45.2021,602.896,0
-34.5134,13.8116,32.5016,-0.4002,-45.2021,-32.5196,13.0137,30.6241,-0.4002,-42.5908,568.0673,0
-32.5196,13.0137,30.6241,-0.4002,-42.5908,-31.7633,12.711,29.9119,-0.4002,-41.6003,554.8565,0
-31.7633,12.711,29.9119,-0.4002,-41.6003,-31.9696,12.7936,30.1061,-0.4002,-41.8705,558.4594,0
-31.9696,12.7936,30.1061,-0.4002,-41.8705,-33.0696,13.2338,31.142,-0.4002,-43.3112,577.6752,0
-33.0696,13.2338,31.142,-0.4002,-43.3112,-32.0383,12.8211,30.1708,-0.4002,-41.9605,559.6604,0
-32.0383,12.8211,30.1708,-0.4002,-41.9605,-32.4508,12.9862,30.5593,-0.4002,-42.5008,566.8663,0
-32.4508,12.9862,30.5593,-0.4002,-42.5008,-33.6884,13.4814,31.7247,-0.4002,-44.1216,588.4841,0
