@RELATION "B3 - GGBR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.1008,1.1484,18.5729,0.0634,14.9854,17.6278,1.1183,18.0875,0.0634,14.5938,17.3905,0
17.6278,1.1183,18.0875,0.0634,14.5938,17.4733,1.1085,17.929,0.0634,14.4659,17.2381,0
17.4733,1.1085,17.929,0.0634,14.4659,17.5023,1.1104,17.9587,0.0634,14.4899,17.2667,0
17.5023,1.1104,17.9587,0.0634,14.4899,17.5795,1.1153,18.038,0.0634,14.5538,17.3429,0
17.5795,1.1153,18.038,0.0634,14.5538,17.4444,1.1067,17.8993,0.0634,14.4419,17.2095,0
17.4444,1.1067,17.8993,0.0634,14.4419,16.9906,1.0779,17.4337,0.0634,14.0663,16.7619,0
16.9906,1.0779,17.4337,0.0634,14.0663,16.73,1.0614,17.1663,0.0634,13.8505,16.5048,0
16.73,1.0614,17.1663,0.0634,13.8505,17.203,1.0914,17.6517,0.0634,14.2421,16.9714,0
17.203,1.0914,17.6517,0.0634,14.2421,17.5023,1.1104,17.9587,0.0634,14.4899,17.2667,0
17.5023,1.1104,17.9587,0.0634,14.4899,17.6567,1.1202,18.1172,0.0634,14.6177,17.419,0
17.6567,1.1202,18.1172,0.0634,14.6177,18.1974,1.1545,18.6719,0.0634,15.0653,17.9524,0
18.1974,1.1545,18.6719,0.0634,15.0653,17.8402,1.1318,18.3054,0.0634,14.7696,17.6,0
17.8402,1.1318,18.3054,0.0634,14.7696,17.4733,1.1085,17.929,0.0634,14.4659,17.2381,0
17.4733,1.1085,17.929,0.0634,14.4659,17.8209,1.1306,18.2856,0.0634,14.7536,17.581,0
17.8209,1.1306,18.2856,0.0634,14.7536,17.8981,1.1355,18.3649,0.0634,14.8175,17.6571,0
17.8981,1.1355,18.3649,0.0634,14.8175,17.1065,1.0853,17.5526,0.0634,14.1622,16.8762,0
17.1065,1.0853,17.5526,0.0634,14.1622,17.1065,1.0853,17.5526,0.0634,14.1622,16.8762,0
17.1065,1.0853,17.5526,0.0634,14.1622,17.0003,1.0785,17.4436,0.0634,14.0743,16.7714,0
