@RELATION "B3 - SLCE3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.257,9.3272,9.1578,9.257,11516750.0001,9.195,9.2363,9.1082,9.2281,6735072.3592,0
9.195,9.2363,9.1082,9.2281,6735072.3592,9.133,9.2529,9.0669,9.2239,25646077.7486,0
9.133,9.2529,9.0669,9.2239,25646077.7486,8.9181,9.1743,8.9181,9.1743,44259768.03,0
8.9181,9.1743,8.9181,9.1743,44259768.03,8.6784,9.4182,8.633,8.9718,14362622.3971,0
8.6784,9.4182,8.633,8.9718,14362622.3971,8.5751,8.7074,8.1825,8.6784,43227987.7163,0
8.5751,8.7074,8.1825,8.6784,43227987.7163,8.3891,8.7487,8.3106,8.6082,21952126.0321,1
8.3891,8.7487,8.3106,8.6082,21952126.0321,8.6743,8.7363,8.3685,8.3685,10355704.3523,1
8.6743,8.7363,8.3685,8.3685,10355704.3523,8.8437,8.8479,8.6412,8.7611,12058587.5957,1
8.8437,8.8479,8.6412,8.7611,12058587.5957,8.9884,9.0297,8.7776,8.7776,28544962.9674,0
8.9884,9.0297,8.7776,8.7776,28544962.9674,8.8933,8.9636,8.8107,8.9388,10839999.2739,0
8.8933,8.9636,8.8107,8.9388,10839999.2739,8.8024,8.9388,8.7239,8.9223,10640124.3843,1
8.8024,8.9388,8.7239,8.9223,10640124.3843,9.009,9.009,8.7156,8.7404,4279664.9961,1
9.009,9.009,8.7156,8.7404,4279664.9961,9.2405,9.2405,8.8272,9.0545,6798499.9694,0
9.2405,9.2405,8.8272,9.0545,6798499.9694,9.1743,9.2735,9.0752,9.2157,6632448.9443,0
9.1743,9.2735,9.0752,9.2157,6632448.9443,9.0669,9.2487,9.0049,9.2487,7237636.7168,0
9.0669,9.2487,9.0049,9.2487,7237636.7168,8.7611,9.1867,8.7487,9.1289,13080524.1921,1
8.7611,9.1867,8.7487,9.1289,13080524.1921,9.1289,9.1743,8.7817,8.8272,16032323.0212,0
9.1289,9.1743,8.7817,8.8272,16032323.0212,8.9884,9.133,8.8933,9.1289,5974584.7013,0
8.9884,9.133,8.8933,9.1289,5974584.7013,8.9677,9.1206,8.8437,8.9884,10365920.7177,1
8.9677,9.1206,8.8437,8.9884,10365920.7177,9.009,9.0917,8.8603,9.0669,6689742.3797,1
9.009,9.0917,8.8603,9.0669,6689742.3797,9.0917,9.0917,8.8975,8.8975,6948072.2052,0
9.0917,9.0917,8.8975,8.8975,6948072.2052,9.0504,9.2115,8.7652,9.2115,9557346.9363,1
9.0504,9.2115,8.7652,9.2115,9557346.9363,9.2115,9.2115,9.0256,9.1413,6758662.9197,0
9.2115,9.2115,9.0256,9.1413,6758662.9197,8.9884,9.1578,8.9305,9.1495,10905914.4312,0
8.9884,9.1578,8.9305,9.1495,10905914.4312,8.7817,8.9966,8.7652,8.9512,11107241.1964,1
8.7817,8.9966,8.7652,8.9512,11107241.1964,8.8437,8.8851,8.728,8.8437,4069883.4746,0
8.8437,8.8851,8.728,8.8437,4069883.4746,8.6784,9.0421,8.6784,9.0421,19026199.6282,1
8.6784,9.0421,8.6784,9.0421,19026199.6282,9.0504,9.0504,8.4759,8.666,7110374.9711,1
9.0504,9.0504,8.4759,8.666,7110374.9711,9.0752,9.0917,8.9512,9.0876,11991126.1908,0
9.0752,9.0917,8.9512,9.0876,11991126.1908,8.9884,9.0917,8.9553,9.0834,10336481.5179,0
8.9884,9.0917,8.9553,9.0834,10336481.5179,8.9884,9.0917,8.8809,9.0917,5674777.2065,0
8.9884,9.0917,8.8809,9.0917,5674777.2065,8.947,9.0669,8.79,9.0669,4992625.5026,0
8.947,9.0669,8.79,9.0669,4992625.5026,8.9057,8.976,8.8272,8.9512,6490271.5955,1
8.9057,8.976,8.8272,8.9512,6490271.5955,9.0628,9.0628,8.9016,8.9388,10152920.8717,0
9.0628,9.0628,8.9016,8.9388,10152920.8717,8.9223,9.0917,8.9057,9.0586,4524298.7941,0
8.9223,9.0917,8.9057,9.0586,4524298.7941,8.8479,8.9594,8.7652,8.8603,14048910.7727,0
8.8479,8.9594,8.7652,8.8603,14048910.7727,8.6578,8.8851,8.6578,8.8851,3727618.2945,1
8.6578,8.8851,8.6578,8.8851,3727618.2945,8.9057,8.9057,8.4883,8.7363,6063485.4709,0
8.9057,8.9057,8.4883,8.7363,6063485.4709,8.8065,9.0421,8.7239,8.9181,4519616.4949,0
8.8065,9.0421,8.7239,8.9181,4519616.4949,8.6495,8.8809,8.5214,8.8809,8801691.6047,0
8.6495,8.8809,8.5214,8.8809,8801691.6047,8.5751,8.695,8.4263,8.695,9315595.1116,0
8.5751,8.695,8.4263,8.695,9315595.1116,8.3891,8.5173,8.2652,8.5131,13993691.0998,0
8.3891,8.5173,8.2652,8.5131,13993691.0998,8.2858,8.4677,8.2486,8.4098,10737646.8758,0
8.2858,8.4677,8.2486,8.4098,10737646.8758,8.1867,8.3891,8.1081,8.3478,9452144.0223,1
8.1867,8.3891,8.1081,8.3478,9452144.0223,8.2652,8.3685,8.1867,8.2652,6347523.1756,0
8.2652,8.3685,8.1867,8.2652,6347523.1756,8.2445,8.3437,8.104,8.104,15152358.0912,1
8.2445,8.3437,8.104,8.104,15152358.0912,8.385,8.4263,8.1412,8.2486,15023046.781,0
8.385,8.4263,8.1412,8.2486,15023046.781,8.352,8.509,8.2652,8.2652,5816349.6071,0
8.352,8.509,8.2652,8.2652,5816349.6071,8.2652,8.3891,8.1784,8.352,13966470.85,0
8.2652,8.3891,8.1784,8.352,13966470.85,8.2032,8.3478,8.0379,8.1743,2416816.5066,0
8.2032,8.3478,8.0379,8.1743,2416816.5066,7.9635,8.2528,7.9635,8.1123,4665617.1164,1
7.9635,8.2528,7.9635,8.1123,4665617.1164,8.0172,8.0999,7.761,8.0999,10204433.422,1
8.0172,8.0999,7.761,8.0999,10204433.422,8.1825,8.1825,7.9759,7.9842,2741170.3801,1
8.1825,8.1825,7.9759,7.9842,2741170.3801,8.2652,8.2652,8.0007,8.0792,6489025.4022,1
8.2652,8.2652,8.0007,8.0792,6489025.4022,8.3354,8.3891,8.2032,8.3272,5199082.2287,0
8.3354,8.3891,8.2032,8.3272,5199082.2287,8.2032,8.3313,8.1247,8.2652,4079199.6771,1
8.2032,8.3313,8.1247,8.2652,4079199.6771,8.2445,8.3313,8.1495,8.1495,3161972.357,1
8.2445,8.3313,8.1495,8.1495,3161972.357,8.2652,8.29,8.0792,8.1784,5773616.0653,0
8.2652,8.29,8.0792,8.1784,5773616.0653,8.1619,8.2693,7.9139,8.2693,7897119.8012,0
8.1619,8.2693,7.9139,8.2693,7897119.8012,8.0792,8.3106,7.9594,8.3106,4380260.6246,0
8.0792,8.3106,7.9594,8.3106,4380260.6246,7.8065,8.0833,7.7114,8.0751,10349016.0449,0
7.8065,8.0833,7.7114,8.0751,10349016.0449,7.3973,7.9552,7.3271,7.9552,10521726.3399,0
7.3973,7.9552,7.3271,7.9552,10521726.3399,7.2403,7.4676,7.2403,7.4511,7186782.3502,0
7.2403,7.4676,7.2403,7.4511,7186782.3502,7.137,7.356,7.0709,7.232,5807110.838,0
7.137,7.356,7.0709,7.232,5807110.838,7.0667,7.1494,6.8808,7.137,12231854.4431,0
7.0667,7.1494,6.8808,7.137,12231854.4431,7.0254,7.0833,6.9593,7.0254,13117060.6444,0
7.0254,7.0833,6.9593,7.0254,13117060.6444,6.951,7.0874,6.9014,7.0461,7098617.1977,1
6.951,7.0874,6.9014,7.0461,7098617.1977,7.1287,7.2486,6.9551,6.9634,7432013.837,1
7.1287,7.2486,6.9551,6.9634,7432013.837,7.418,7.4552,7.0667,7.1576,9158596.5316,0
7.418,7.4552,7.0667,7.1576,9158596.5316,7.3519,7.6825,7.1494,7.6825,6617083.2597,1
7.3519,7.6825,7.1494,7.6825,6617083.2597,7.3932,7.5668,7.1122,7.5668,10175083.7545,1
7.3932,7.5668,7.1122,7.5668,10175083.7545,7.5048,7.5048,7.232,7.3188,7267492.121,0
7.5048,7.5048,7.232,7.3188,7267492.121,7.4841,7.542,7.4221,7.542,3013210.7519,1
7.4841,7.542,7.4221,7.542,3013210.7519,7.604,7.6577,7.4717,7.5668,5881352.5025,1
7.604,7.6577,7.4717,7.5668,5881352.5025,7.7486,7.8271,7.5874,7.5874,15149190.5824,0
7.7486,7.8271,7.5874,7.5874,15149190.5824,7.6866,7.8395,7.604,7.7403,6126600.9278,0
7.6866,7.8395,7.604,7.7403,6126600.9278,7.4387,7.6618,7.4345,7.6246,5055324.7552,1
7.4387,7.6618,7.4345,7.6246,5055324.7552,7.4593,7.5172,7.3395,7.4428,4041039.5438,1
7.4593,7.5172,7.3395,7.4428,4041039.5438,7.5213,7.7858,7.4634,7.5213,12490818.2543,0
7.5213,7.7858,7.4634,7.5213,12490818.2543,7.48,7.6577,7.48,7.5874,15997674.0073,1
7.48,7.6577,7.48,7.5874,15997674.0073,7.7238,7.761,7.5048,7.6866,12694206.6831,1
7.7238,7.761,7.5048,7.6866,12694206.6831,7.9139,7.9139,7.6866,7.7734,24217018.2643,1
7.9139,7.9139,7.6866,7.7734,24217018.2643,8.0172,8.0172,7.8726,7.8726,10772966.1723,1
8.0172,8.0172,7.8726,7.8726,10772966.1723,8.2032,8.2404,7.9346,8.1205,16945627.8571,1
8.2032,8.2404,7.9346,8.1205,16945627.8571,8.2858,8.3685,8.1164,8.2032,9758119.569,0
8.2858,8.3685,8.1164,8.2032,9758119.569,8.2156,8.2693,8.0668,8.1371,13051919.8208,1
8.2156,8.2693,8.0668,8.1371,13051919.8208,8.3065,8.3065,8.1784,8.199,5735545.4644,0
8.3065,8.3065,8.1784,8.199,5735545.4644,8.0792,8.3313,8.0792,8.3313,3634560.3208,1
