@RELATION "B3 - ELET6"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
11.7032,0.5562,15.449,0.0475,60.5926,11.8523,0.5633,15.6457,0.0475,61.3641,12.0013,0.5703,15.8424,0.0475,62.1356,11.9454,0.5677,15.7686,0.0475,61.8463,11.8523,0.5633,15.6457,0.0475,61.3641,11.6412,0.5532,15.367,0.0475,60.2712,18.75,0
11.6412,0.5532,15.367,0.0475,60.2712,11.7032,0.5562,15.449,0.0475,60.5926,11.8523,0.5633,15.6457,0.0475,61.3641,12.0013,0.5703,15.8424,0.0475,62.1356,11.9454,0.5677,15.7686,0.0475,61.8463,11.635,0.5529,15.3589,0.0475,60.239,18.74,0
11.635,0.5529,15.3589,0.0475,60.239,11.6412,0.5532,15.367,0.0475,60.2712,11.7032,0.5562,15.449,0.0475,60.5926,11.8523,0.5633,15.6457,0.0475,61.3641,12.0013,0.5703,15.8424,0.0475,62.1356,11.5729,0.55,15.2769,0.0475,59.9176,18.64,0
11.5729,0.55,15.2769,0.0475,59.9176,11.635,0.5529,15.3589,0.0475,60.239,11.6412,0.5532,15.367,0.0475,60.2712,11.7032,0.5562,15.449,0.0475,60.5926,11.8523,0.5633,15.6457,0.0475,61.3641,12.2124,0.5804,16.1211,0.0475,63.2285,19.67,0
12.2124,0.5804,16.1211,0.0475,63.2285,11.5729,0.55,15.2769,0.0475,59.9176,11.635,0.5529,15.3589,0.0475,60.239,11.6412,0.5532,15.367,0.0475,60.2712,11.7032,0.5562,15.449,0.0475,60.5926,12.3552,0.5872,16.3096,0.0475,63.9678,19.9,0
12.3552,0.5872,16.3096,0.0475,63.9678,12.2124,0.5804,16.1211,0.0475,63.2285,11.5729,0.55,15.2769,0.0475,59.9176,11.635,0.5529,15.3589,0.0475,60.239,11.6412,0.5532,15.367,0.0475,60.2712,12.4483,0.5916,16.4325,0.0475,64.45,20.05,0
12.4483,0.5916,16.4325,0.0475,64.45,12.3552,0.5872,16.3096,0.0475,63.9678,12.2124,0.5804,16.1211,0.0475,63.2285,11.5729,0.55,15.2769,0.0475,59.9176,11.635,0.5529,15.3589,0.0475,60.239,12.3241,0.5857,16.2686,0.0475,63.8071,19.85,0
12.3241,0.5857,16.2686,0.0475,63.8071,12.4483,0.5916,16.4325,0.0475,64.45,12.3552,0.5872,16.3096,0.0475,63.9678,12.2124,0.5804,16.1211,0.0475,63.2285,11.5729,0.55,15.2769,0.0475,59.9176,12.1192,0.576,15.9981,0.0475,62.7463,19.52,0
12.1192,0.576,15.9981,0.0475,62.7463,12.3241,0.5857,16.2686,0.0475,63.8071,12.4483,0.5916,16.4325,0.0475,64.45,12.3552,0.5872,16.3096,0.0475,63.9678,12.2124,0.5804,16.1211,0.0475,63.2285,12.647,0.601,16.6948,0.0475,65.4786,20.37,0
12.647,0.601,16.6948,0.0475,65.4786,12.1192,0.576,15.9981,0.0475,62.7463,12.3241,0.5857,16.2686,0.0475,63.8071,12.4483,0.5916,16.4325,0.0475,64.45,12.3552,0.5872,16.3096,0.0475,63.9678,12.7339,0.6052,16.8095,0.0475,65.9286,20.51,0
12.7339,0.6052,16.8095,0.0475,65.9286,12.647,0.601,16.6948,0.0475,65.4786,12.1192,0.576,15.9981,0.0475,62.7463,12.3241,0.5857,16.2686,0.0475,63.8071,12.4483,0.5916,16.4325,0.0475,64.45,12.6718,0.6022,16.7275,0.0475,65.6072,20.41,0
