@RELATION "B3 - GGBR4"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
16.6762,16.7429,16.1905,16.5143,107707311.6306,17.0476,17.0476,16.6,16.6667,141706710.6403,0
17.0476,17.0476,16.6,16.6667,141706710.6403,16.8381,17.0286,16.7429,16.9238,100393645.8286,0
16.8381,17.0286,16.7429,16.9238,100393645.8286,17.1048,17.2095,16.4381,16.9333,201301182.6573,0
17.1048,17.2095,16.4381,16.9333,201301182.6573,16.6667,17.1048,16.6286,17.0667,135914807.7387,0
16.6667,17.1048,16.6286,17.0667,135914807.7387,16.0667,16.781,15.9429,16.6667,101736195.779,0
16.0667,16.781,15.9429,16.6667,101736195.779,15.7524,16.3048,15.6381,16.1905,80011131.9228,0
15.7524,16.3048,15.6381,16.1905,80011131.9228,15.5143,15.6571,15.3619,15.4286,52359350.4149,0
15.5143,15.6571,15.3619,15.4286,52359350.4149,15.4667,15.6571,15.3333,15.5143,94791169.227,0
15.4667,15.6571,15.3333,15.5143,94791169.227,15.6857,15.981,15.4571,15.5714,83274388.0737,0
15.6857,15.981,15.4571,15.5714,83274388.0737,15.6286,15.819,15.2571,15.6667,106707424.9804,0
15.6286,15.819,15.2571,15.6667,106707424.9804,16.8571,16.8571,16.1524,16.1524,169699435.5483,0
16.8571,16.8571,16.1524,16.1524,169699435.5483,16.8952,16.9524,16.581,16.819,113415256.5323,0
16.8952,16.9524,16.581,16.819,113415256.5323,16.8571,17.3048,16.7238,16.9048,123282194.7351,0
16.8571,17.3048,16.7238,16.9048,123282194.7351,16.8,17.1429,16.6667,16.9333,42445655.7121,0
16.8,17.1429,16.6667,16.9333,42445655.7121,17.2667,17.6095,16.9048,16.9048,161464669.8459,0
17.2667,17.6095,16.9048,16.9048,161464669.8459,16.819,17.0571,16.6952,17.0095,127494202.5363,0
16.819,17.0571,16.6952,17.0095,127494202.5363,16.3143,17.0,16.2381,16.9048,124584630.4855,0
16.3143,17.0,16.2381,16.9048,124584630.4855,16.219,16.5333,15.8762,16.4095,139157925.9396,0
16.219,16.5333,15.8762,16.4095,139157925.9396,16.2857,16.381,15.7048,15.9048,110658740.8815,0
16.2857,16.381,15.7048,15.9048,110658740.8815,16.6286,16.6476,16.2952,16.5143,89608606.5255,0
16.6286,16.6476,16.2952,16.5143,89608606.5255,16.1429,16.6667,15.9524,16.6571,94057918.5268,0
16.1429,16.6667,15.9524,16.6571,94057918.5268,16.5238,16.5905,16.2286,16.2286,81292789.2231,0
16.5238,16.5905,16.2286,16.2286,81292789.2231,17.0952,17.1238,16.3143,16.5524,139944770.7398,0
17.0952,17.1238,16.3143,16.5524,139944770.7398,17.3238,17.5619,17.0,17.1429,127266798.7862,0
17.3238,17.5619,17.0,17.1429,127266798.7862,16.819,17.3524,16.6952,17.1429,121670216.8846,0
16.819,17.3524,16.6952,17.1429,121670216.8846,16.4952,16.5619,16.0952,16.4286,108672877.9809,0
16.4952,16.5619,16.0952,16.4286,108672877.9809,16.2,16.7905,16.0762,16.6286,118931543.8838,0
16.2,16.7905,16.0762,16.6286,118931543.8838,15.9048,16.5143,15.8095,16.3619,85421194.9743,0
15.9048,16.5143,15.8095,16.3619,85421194.9743,16.4762,16.5524,16.0762,16.2381,118041856.8336,0
16.4762,16.5524,16.0762,16.2381,118041856.8336,17.4095,17.8476,16.5905,16.6952,232956075.5163,0
17.4095,17.8476,16.5905,16.6952,232956075.5163,17.6952,17.6952,16.8286,17.4286,171655195.9988,0
17.6952,17.6952,16.8286,17.4286,171655195.9988,17.7333,17.8952,17.4667,17.7143,115630173.7829,0
17.7333,17.8952,17.4667,17.7143,115630173.7829,17.1714,17.8667,17.1524,17.8095,137761634.8892,0
17.1714,17.8667,17.1524,17.8095,137761634.8892,17.4571,17.5333,16.8095,16.8381,153685175.7437,0
17.4571,17.5333,16.8095,16.8381,153685175.7437,18.0,18.381,17.7905,17.8095,192413475.5048,0
18.0,18.381,17.7905,17.8095,192413475.5048,18.4762,18.8571,17.9238,17.981,132472979.1377,0
18.4762,18.8571,17.9238,17.981,132472979.1377,17.9714,18.7429,17.9048,18.6476,145892551.3915,0
17.9714,18.7429,17.9048,18.6476,145892551.3915,18.5524,18.5524,17.6857,17.9048,134666511.0383,0
18.5524,18.5524,17.6857,17.9048,134666511.0383,18.2,18.5714,18.1143,18.3619,86135853.3245,0
18.2,18.5714,18.1143,18.3619,86135853.3245,18.7619,18.7619,17.9714,17.981,155189659.8442,0
18.7619,18.7619,17.9714,17.981,155189659.8442,18.9333,18.9905,18.4,18.6476,145794881.4415,0
18.9333,18.9905,18.4,18.6476,145794881.4415,18.781,19.5238,18.6,18.9524,197250431.7561,0
18.781,19.5238,18.6,18.9524,197250431.7561,18.9143,19.019,18.2381,18.9143,184819920.6526,0
18.9143,19.019,18.2381,18.9143,184819920.6526,19.4286,19.4762,18.7619,19.1524,162654210.6463,0
