@RELATION "B3 - CMIG3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.7329,2.3965,69448.3976,0.2462,9.7015,9.8302,2.4204,70142.8816,0.2462,9.7985,9.9275,2.4444,70837.3656,0.2462,9.8956,10.0897,2.4843,71994.8389,0.2462,10.0573,9.7264,2.3949,69402.0987,0.2462,9.6951,13.4619,0
9.7264,2.3949,69402.0987,0.2462,9.6951,9.7329,2.3965,69448.3976,0.2462,9.7015,9.8302,2.4204,70142.8816,0.2462,9.7985,9.9275,2.4444,70837.3656,0.2462,9.8956,10.0216,2.4676,71508.7001,0.2462,9.9893,13.8705,0
10.0216,2.4676,71508.7001,0.2462,9.9893,9.7264,2.3949,69402.0987,0.2462,9.6951,9.7329,2.3965,69448.3976,0.2462,9.7015,9.8302,2.4204,70142.8816,0.2462,9.7985,9.8951,2.4364,70605.8709,0.2462,9.8632,13.6954,0
9.8951,2.4364,70605.8709,0.2462,9.8632,10.0216,2.4676,71508.7001,0.2462,9.9893,9.7264,2.3949,69402.0987,0.2462,9.6951,9.7329,2.3965,69448.3976,0.2462,9.7015,10.2195,2.5163,72920.8175,0.2462,10.1866,14.1445,0
10.2195,2.5163,72920.8175,0.2462,10.1866,9.8951,2.4364,70605.8709,0.2462,9.8632,10.0216,2.4676,71508.7001,0.2462,9.9893,9.7264,2.3949,69402.0987,0.2462,9.6951,10.3168,2.5403,73615.3015,0.2462,10.2836,14.2792,0
10.3168,2.5403,73615.3015,0.2462,10.2836,10.2195,2.5163,72920.8175,0.2462,10.1866,9.8951,2.4364,70605.8709,0.2462,9.8632,10.0216,2.4676,71508.7001,0.2462,9.9893,10.3136,2.5395,73592.152,0.2462,10.2804,14.2747,0
10.3136,2.5395,73592.152,0.2462,10.2804,10.3168,2.5403,73615.3015,0.2462,10.2836,10.2195,2.5163,72920.8175,0.2462,10.1866,9.8951,2.4364,70605.8709,0.2462,9.8632,10.2974,2.5355,73476.4047,0.2462,10.2642,14.2522,0
10.2974,2.5355,73476.4047,0.2462,10.2642,10.3136,2.5395,73592.152,0.2462,10.2804,10.3168,2.5403,73615.3015,0.2462,10.2836,10.2195,2.5163,72920.8175,0.2462,10.1866,10.3168,2.5403,73615.3015,0.2462,10.2836,14.2792,0
10.3168,2.5403,73615.3015,0.2462,10.2836,10.2974,2.5355,73476.4047,0.2462,10.2642,10.3136,2.5395,73592.152,0.2462,10.2804,10.3168,2.5403,73615.3015,0.2462,10.2836,10.3363,2.5451,73754.1983,0.2462,10.303,14.3061,0
10.3363,2.5451,73754.1983,0.2462,10.303,10.3168,2.5403,73615.3015,0.2462,10.2836,10.2974,2.5355,73476.4047,0.2462,10.2642,10.3136,2.5395,73592.152,0.2462,10.2804,10.2779,2.5307,73337.5079,0.2462,10.2448,14.2253,0
10.2779,2.5307,73337.5079,0.2462,10.2448,10.3363,2.5451,73754.1983,0.2462,10.303,10.3168,2.5403,73615.3015,0.2462,10.2836,10.2974,2.5355,73476.4047,0.2462,10.2642,10.2325,2.5195,73013.4154,0.2462,10.1995,14.1624,0
10.2325,2.5195,73013.4154,0.2462,10.1995,10.2779,2.5307,73337.5079,0.2462,10.2448,10.3363,2.5451,73754.1983,0.2462,10.303,10.3168,2.5403,73615.3015,0.2462,10.2836,10.2941,2.5347,73453.2552,0.2462,10.261,14.2477,0
10.2941,2.5347,73453.2552,0.2462,10.261,10.2325,2.5195,73013.4154,0.2462,10.1995,10.2779,2.5307,73337.5079,0.2462,10.2448,10.3363,2.5451,73754.1983,0.2462,10.303,10.2195,2.5163,72920.8175,0.2462,10.1866,14.1445,0
10.2195,2.5163,72920.8175,0.2462,10.1866,10.2941,2.5347,73453.2552,0.2462,10.261,10.2325,2.5195,73013.4154,0.2462,10.1995,10.2779,2.5307,73337.5079,0.2462,10.2448,10.2357,2.5203,73036.5648,0.2462,10.2028,14.1669,0
10.2357,2.5203,73036.5648,0.2462,10.2028,10.2195,2.5163,72920.8175,0.2462,10.1866,10.2941,2.5347,73453.2552,0.2462,10.261,10.2325,2.5195,73013.4154,0.2462,10.1995,10.213,2.5147,72874.5186,0.2462,10.1801,14.1355,0
10.213,2.5147,72874.5186,0.2462,10.1801,10.2357,2.5203,73036.5648,0.2462,10.2028,10.2195,2.5163,72920.8175,0.2462,10.1866,10.2941,2.5347,73453.2552,0.2462,10.261,10.3103,2.5387,73569.0026,0.2462,10.2772,14.2702,0
10.3103,2.5387,73569.0026,0.2462,10.2772,10.213,2.5147,72874.5186,0.2462,10.1801,10.2357,2.5203,73036.5648,0.2462,10.2028,10.2195,2.5163,72920.8175,0.2462,10.1866,10.3071,2.5379,73545.8531,0.2462,10.2739,14.2657,0
10.3071,2.5379,73545.8531,0.2462,10.2739,10.3103,2.5387,73569.0026,0.2462,10.2772,10.213,2.5147,72874.5186,0.2462,10.1801,10.2357,2.5203,73036.5648,0.2462,10.2028,10.4109,2.5634,74286.636,0.2462,10.3774,14.4094,0
10.4109,2.5634,74286.636,0.2462,10.3774,10.3071,2.5379,73545.8531,0.2462,10.2739,10.3103,2.5387,73569.0026,0.2462,10.2772,10.213,2.5147,72874.5186,0.2462,10.1801,10.2974,2.5355,73476.4047,0.2462,10.2642,14.2522,0
10.2974,2.5355,73476.4047,0.2462,10.2642,10.4109,2.5634,74286.636,0.2462,10.3774,10.3071,2.5379,73545.8531,0.2462,10.2739,10.3103,2.5387,73569.0026,0.2462,10.2772,10.1546,2.5003,72457.8282,0.2462,10.1219,14.0546,0
10.1546,2.5003,72457.8282,0.2462,10.1219,10.2974,2.5355,73476.4047,0.2462,10.2642,10.4109,2.5634,74286.636,0.2462,10.3774,10.3071,2.5379,73545.8531,0.2462,10.2739,10.1708,2.5043,72573.5755,0.2462,10.1381,14.0771,0
10.1708,2.5043,72573.5755,0.2462,10.1381,10.1546,2.5003,72457.8282,0.2462,10.1219,10.2974,2.5355,73476.4047,0.2462,10.2642,10.4109,2.5634,74286.636,0.2462,10.3774,10.3817,2.5562,74078.2908,0.2462,10.3483,14.369,0
10.3817,2.5562,74078.2908,0.2462,10.3483,10.1708,2.5043,72573.5755,0.2462,10.1381,10.1546,2.5003,72457.8282,0.2462,10.1219,10.2974,2.5355,73476.4047,0.2462,10.2642,10.3006,2.5363,73499.5542,0.2462,10.2675,14.2567,0
10.3006,2.5363,73499.5542,0.2462,10.2675,10.3817,2.5562,74078.2908,0.2462,10.3483,10.1708,2.5043,72573.5755,0.2462,10.1381,10.1546,2.5003,72457.8282,0.2462,10.1219,10.5439,2.5962,75235.7641,0.2462,10.51,14.5935,0
10.5439,2.5962,75235.7641,0.2462,10.51,10.3006,2.5363,73499.5542,0.2462,10.2675,10.3817,2.5562,74078.2908,0.2462,10.3483,10.1708,2.5043,72573.5755,0.2462,10.1381,10.7062,2.6361,76393.2374,0.2462,10.6717,14.818,0
10.7062,2.6361,76393.2374,0.2462,10.6717,10.5439,2.5962,75235.7641,0.2462,10.51,10.3006,2.5363,73499.5542,0.2462,10.2675,10.3817,2.5562,74078.2908,0.2462,10.3483,10.7548,2.6481,76740.4794,0.2462,10.7202,14.8854,0
10.7548,2.6481,76740.4794,0.2462,10.7202,10.7062,2.6361,76393.2374,0.2462,10.6717,10.5439,2.5962,75235.7641,0.2462,10.51,10.3006,2.5363,73499.5542,0.2462,10.2675,10.7548,2.6481,76740.4794,0.2462,10.7202,14.8854,0
10.7548,2.6481,76740.4794,0.2462,10.7202,10.7548,2.6481,76740.4794,0.2462,10.7202,10.7062,2.6361,76393.2374,0.2462,10.6717,10.5439,2.5962,75235.7641,0.2462,10.51,10.7873,2.6561,76971.974,0.2462,10.7525,14.9303,0
10.7873,2.6561,76971.974,0.2462,10.7525,10.7548,2.6481,76740.4794,0.2462,10.7202,10.7548,2.6481,76740.4794,0.2462,10.7202,10.7062,2.6361,76393.2374,0.2462,10.6717,10.7581,2.6489,76763.6289,0.2462,10.7234,14.8898,0
10.7581,2.6489,76763.6289,0.2462,10.7234,10.7873,2.6561,76971.974,0.2462,10.7525,10.7548,2.6481,76740.4794,0.2462,10.7202,10.7548,2.6481,76740.4794,0.2462,10.7202,10.956,2.6976,78175.7463,0.2462,10.9207,15.1638,0
10.956,2.6976,78175.7463,0.2462,10.9207,10.7581,2.6489,76763.6289,0.2462,10.7234,10.7873,2.6561,76971.974,0.2462,10.7525,10.7548,2.6481,76740.4794,0.2462,10.7202,10.8521,2.6721,77434.9634,0.2462,10.8172,15.0201,0
10.8521,2.6721,77434.9634,0.2462,10.8172,10.956,2.6976,78175.7463,0.2462,10.9207,10.7581,2.6489,76763.6289,0.2462,10.7234,10.7873,2.6561,76971.974,0.2462,10.7525,10.9819,2.704,78360.942,0.2462,10.9466,15.1997,0
10.9819,2.704,78360.942,0.2462,10.9466,10.8521,2.6721,77434.9634,0.2462,10.8172,10.956,2.6976,78175.7463,0.2462,10.9207,10.7581,2.6489,76763.6289,0.2462,10.7234,10.8846,2.6801,77666.458,0.2462,10.8495,15.065,0
10.8846,2.6801,77666.458,0.2462,10.8495,10.9819,2.704,78360.942,0.2462,10.9466,10.8521,2.6721,77434.9634,0.2462,10.8172,10.956,2.6976,78175.7463,0.2462,10.9207,10.9657,2.7,78245.1947,0.2462,10.9304,15.1772,0
10.9657,2.7,78245.1947,0.2462,10.9304,10.8846,2.6801,77666.458,0.2462,10.8495,10.9819,2.704,78360.942,0.2462,10.9466,10.8521,2.6721,77434.9634,0.2462,10.8172,10.9625,2.6992,78222.0452,0.2462,10.9272,15.1727,0
