@RELATION "B3 - ENBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
22.2565,1.7222,5190.4728,0.0774,20.927,22.2238,1.7197,5182.8509,0.0774,20.8963,13.6,0
22.2238,1.7197,5182.8509,0.0774,20.8963,22.2238,1.7197,5182.8509,0.0774,20.8963,13.6,0
22.2238,1.7197,5182.8509,0.0774,20.8963,22.2238,1.7197,5182.8509,0.0774,20.8963,13.6,0
22.2238,1.7197,5182.8509,0.0774,20.8963,22.1421,1.7134,5163.7963,0.0774,20.8194,13.55,0
22.1421,1.7134,5163.7963,0.0774,20.8194,22.1421,1.7134,5163.7963,0.0774,20.8194,13.55,0
22.1421,1.7134,5163.7963,0.0774,20.8194,22.2565,1.7222,5190.4728,0.0774,20.927,13.62,0
22.2565,1.7222,5190.4728,0.0774,20.927,22.4199,1.7349,5228.582,0.0774,21.0807,13.72,0
22.4199,1.7349,5228.582,0.0774,21.0807,22.1421,1.7134,5163.7963,0.0774,20.8194,13.55,0
22.1421,1.7134,5163.7963,0.0774,20.8194,22.4689,1.7387,5240.0147,0.0774,21.1267,13.75,0
22.4689,1.7387,5240.0147,0.0774,21.1267,22.4362,1.7361,5232.3929,0.0774,21.096,13.73,0
22.4362,1.7361,5232.3929,0.0774,21.096,22.3872,1.7324,5220.9601,0.0774,21.0499,13.7,0
22.3872,1.7324,5220.9601,0.0774,21.0499,22.2401,1.721,5186.6618,0.0774,20.9116,13.61,0
22.2401,1.721,5186.6618,0.0774,20.9116,22.2565,1.7222,5190.4728,0.0774,20.927,13.62,0
22.2565,1.7222,5190.4728,0.0774,20.927,22.0277,1.7045,5137.1199,0.0774,20.7119,13.48,0
22.0277,1.7045,5137.1199,0.0774,20.7119,21.8806,1.6932,5102.8216,0.0774,20.5736,13.39,0
21.8806,1.6932,5102.8216,0.0774,20.5736,21.6355,1.6742,5045.6578,0.0774,20.3431,13.24,0
21.6355,1.6742,5045.6578,0.0774,20.3431,21.1943,1.64,4942.763,0.0774,19.9283,12.97,0
21.1943,1.64,4942.763,0.0774,19.9283,21.2106,1.6413,4946.5739,0.0774,19.9436,12.98,0
21.2106,1.6413,4946.5739,0.0774,19.9436,21.4394,1.659,4999.9268,0.0774,20.1588,13.12,0
21.4394,1.659,4999.9268,0.0774,20.1588,21.8316,1.6894,5091.3888,0.0774,20.5275,13.36,0
21.8316,1.6894,5091.3888,0.0774,20.5275,22.0604,1.7071,5144.7417,0.0774,20.7426,13.5,0
22.0604,1.7071,5144.7417,0.0774,20.7426,21.9623,1.6995,5121.8762,0.0774,20.6504,13.44,0
21.9623,1.6995,5121.8762,0.0774,20.6504,21.2433,1.6438,4954.1957,0.0774,19.9744,13.0,0
21.2433,1.6438,4954.1957,0.0774,19.9744,20.0995,1.5553,4687.4313,0.0774,18.8988,12.3,1
20.0995,1.5553,4687.4313,0.0774,18.8988,21.1289,1.635,4927.5193,0.0774,19.8668,12.93,0
21.1289,1.635,4927.5193,0.0774,19.8668,21.1943,1.64,4942.763,0.0774,19.9283,12.97,0
21.1943,1.64,4942.763,0.0774,19.9283,21.2597,1.6451,4958.0066,0.0774,19.9897,13.01,0
21.2597,1.6451,4958.0066,0.0774,19.9897,21.8643,1.6919,5099.0107,0.0774,20.5582,13.38,0
21.8643,1.6919,5099.0107,0.0774,20.5582,21.6519,1.6755,5049.4687,0.0774,20.3585,13.25,0
21.6519,1.6755,5049.4687,0.0774,20.3585,21.178,1.6388,4938.952,0.0774,19.9129,12.96,0
21.178,1.6388,4938.952,0.0774,19.9129,21.2433,1.6438,4954.1957,0.0774,19.9744,13.0,0
21.2433,1.6438,4954.1957,0.0774,19.9744,20.6714,1.5996,4820.8135,0.0774,19.4366,12.65,1
20.6714,1.5996,4820.8135,0.0774,19.4366,21.0636,1.6299,4912.2756,0.0774,19.8054,12.89,0
21.0636,1.6299,4912.2756,0.0774,19.8054,20.7531,1.6059,4839.8681,0.0774,19.5134,12.7,0
20.7531,1.6059,4839.8681,0.0774,19.5134,21.0799,1.6312,4916.0865,0.0774,19.8207,12.9,0
21.0799,1.6312,4916.0865,0.0774,19.8207,21.0309,1.6274,4904.6538,0.0774,19.7746,12.87,1
21.0309,1.6274,4904.6538,0.0774,19.7746,20.6714,1.5996,4820.8135,0.0774,19.4366,12.65,1
20.6714,1.5996,4820.8135,0.0774,19.4366,20.459,1.5831,4771.2716,0.0774,19.2369,12.52,0
20.459,1.5831,4771.2716,0.0774,19.2369,20.3119,1.5718,4736.9733,0.0774,19.0986,12.43,0
20.3119,1.5718,4736.9733,0.0774,19.0986,19.6583,1.5212,4584.5365,0.0774,18.484,12.03,0
19.6583,1.5212,4584.5365,0.0774,18.484,20.0178,1.549,4668.3767,0.0774,18.822,12.25,0
20.0178,1.549,4668.3767,0.0774,18.822,19.9197,1.5414,4645.5112,0.0774,18.7298,12.19,0
19.9197,1.5414,4645.5112,0.0774,18.7298,20.1812,1.5616,4706.4859,0.0774,18.9757,12.35,0
20.1812,1.5616,4706.4859,0.0774,18.9757,19.789,1.5313,4615.0239,0.0774,18.6069,12.11,0
19.789,1.5313,4615.0239,0.0774,18.6069,19.9687,1.5452,4656.944,0.0774,18.7759,12.22,0
19.9687,1.5452,4656.944,0.0774,18.7759,20.2956,1.5705,4733.1624,0.0774,19.0832,12.42,0
20.2956,1.5705,4733.1624,0.0774,19.0832,20.8348,1.6122,4858.9227,0.0774,19.5903,12.75,0
20.8348,1.6122,4858.9227,0.0774,19.5903,20.3446,1.5743,4744.5951,0.0774,19.1293,12.45,0
20.3446,1.5743,4744.5951,0.0774,19.1293,20.5243,1.5882,4786.5153,0.0774,19.2983,12.56,0
20.5243,1.5882,4786.5153,0.0774,19.2983,20.3282,1.573,4740.7842,0.0774,19.1139,12.44,0
