@RELATION "B3 - MILS3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
60.471,8.0799,8.4825,0.1336,33.244,60.663,8.1055,8.5094,0.1336,33.3495,25.28,1
60.663,8.1055,8.5094,0.1336,33.3495,60.7109,8.1119,8.5161,0.1336,33.3759,25.3,1
60.7109,8.1119,8.5161,0.1336,33.3759,61.0709,8.16,8.5666,0.1336,33.5738,25.45,1
61.0709,8.16,8.5666,0.1336,33.5738,62.0787,8.2947,8.708,0.1336,34.1278,25.87,1
62.0787,8.2947,8.708,0.1336,34.1278,61.7668,8.253,8.6642,0.1336,33.9563,25.74,1
61.7668,8.253,8.6642,0.1336,33.9563,66.2301,8.8494,9.2903,0.1336,36.4101,27.6,1
66.2301,8.8494,9.2903,0.1336,36.4101,64.6704,8.641,9.0715,0.1336,35.5526,26.95,1
64.6704,8.641,9.0715,0.1336,35.5526,65.7742,8.7885,9.2264,0.1336,36.1594,27.41,1
65.7742,8.7885,9.2264,0.1336,36.1594,65.9902,8.8173,9.2567,0.1336,36.2782,27.5,1
65.9902,8.8173,9.2567,0.1336,36.2782,64.7903,8.657,9.0884,0.1336,35.6185,27.0,1
64.7903,8.657,9.0884,0.1336,35.6185,64.2384,8.5833,9.0109,0.1336,35.3151,26.77,1
64.2384,8.5833,9.0109,0.1336,35.3151,64.4064,8.6057,9.0345,0.1336,35.4075,26.84,1
64.4064,8.6057,9.0345,0.1336,35.4075,64.1184,8.5672,8.9941,0.1336,35.2492,26.72,1
64.1184,8.5672,8.9941,0.1336,35.2492,64.1184,8.5672,8.9941,0.1336,35.2492,26.72,1
64.1184,8.5672,8.9941,0.1336,35.2492,66.71,8.9135,9.3577,0.1336,36.6739,27.8,1
66.71,8.9135,9.3577,0.1336,36.6739,67.4299,9.0097,9.4586,0.1336,37.0697,28.1,1
67.4299,9.0097,9.4586,0.1336,37.0697,64.3104,8.5929,9.021,0.1336,35.3547,26.8,1
64.3104,8.5929,9.021,0.1336,35.3547,63.7105,8.5127,8.9369,0.1336,35.0249,26.55,1
63.7105,8.5127,8.9369,0.1336,35.0249,61.9108,8.2723,8.6844,0.1336,34.0355,25.8,1
61.9108,8.2723,8.6844,0.1336,34.0355,63.3505,8.4646,8.8864,0.1336,34.827,26.4,1
63.3505,8.4646,8.8864,0.1336,34.827,62.8706,8.4005,8.8191,0.1336,34.5632,26.2,1
62.8706,8.4005,8.8191,0.1336,34.5632,64.7663,8.6538,9.085,0.1336,35.6054,26.99,1
64.7663,8.6538,9.085,0.1336,35.6054,64.5504,8.6249,9.0547,0.1336,35.4866,26.9,1
64.5504,8.6249,9.0547,0.1336,35.4866,64.5264,8.6217,9.0513,0.1336,35.4734,26.89,1
64.5264,8.6217,9.0513,0.1336,35.4734,65.5102,8.7532,9.1893,0.1336,36.0143,27.3,1
65.5102,8.7532,9.1893,0.1336,36.0143,67.166,8.9744,9.4216,0.1336,36.9246,27.99,1
67.166,8.9744,9.4216,0.1336,36.9246,66.3021,8.859,9.3004,0.1336,36.4496,27.63,1
66.3021,8.859,9.3004,0.1336,36.4496,68.5818,9.1636,9.6202,0.1336,37.7029,28.58,1
68.5818,9.1636,9.6202,0.1336,37.7029,67.19,8.9776,9.425,0.1336,36.9378,28.0,1
67.19,8.9776,9.425,0.1336,36.9378,68.2698,9.1219,9.5764,0.1336,37.5314,28.45,1
68.2698,9.1219,9.5764,0.1336,37.5314,69.3257,9.263,9.7246,0.1336,38.1118,28.89,1
69.3257,9.263,9.7246,0.1336,38.1118,69.5896,9.2983,9.7616,0.1336,38.257,29.0,1
69.5896,9.2983,9.7616,0.1336,38.257,71.2454,9.5195,9.9938,0.1336,39.1672,29.69,1
71.2454,9.5195,9.9938,0.1336,39.1672,58.8263,8.851,9.0114,0.1505,34.4127,28.5,1
58.8263,8.851,9.0114,0.1505,34.4127,57.7943,8.6957,8.8534,0.1505,33.8089,28.0,1
57.7943,8.6957,8.8534,0.1505,33.8089,59.9616,9.0218,9.1854,0.1505,35.0768,29.05,1
59.9616,9.0218,9.1854,0.1505,35.0768,60.2712,9.0684,9.2328,0.1505,35.2579,29.2,1
60.2712,9.0684,9.2328,0.1505,35.2579,58.4135,8.7889,8.9482,0.1505,34.1712,28.3,1
58.4135,8.7889,8.9482,0.1505,34.1712,59.9616,9.0218,9.1854,0.1505,35.0768,29.05,1
