@RELATION "B3 - CPFE3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
18.9113,4.0953,24300.5244,0.2166,18.6495,18.4914,4.0043,23760.9193,0.2166,18.2353,18.6764,4.0444,23998.7114,0.2166,18.4178,18.3348,3.9704,23559.7106,0.2166,18.0809,18.9682,4.1076,24373.6912,0.2166,18.7056,25.1933,0
18.9682,4.1076,24373.6912,0.2166,18.7056,18.9113,4.0953,24300.5244,0.2166,18.6495,18.4914,4.0043,23760.9193,0.2166,18.2353,18.6764,4.0444,23998.7114,0.2166,18.4178,19.2102,4.16,24684.6502,0.2166,18.9443,25.5147,0
19.2102,4.16,24684.6502,0.2166,18.9443,18.9682,4.1076,24373.6912,0.2166,18.7056,18.9113,4.0953,24300.5244,0.2166,18.6495,18.4914,4.0043,23760.9193,0.2166,18.2353,18.8045,4.0722,24163.3367,0.2166,18.5442,24.9758,0
18.8045,4.0722,24163.3367,0.2166,18.5442,19.2102,4.16,24684.6502,0.2166,18.9443,18.9682,4.1076,24373.6912,0.2166,18.7056,18.9113,4.0953,24300.5244,0.2166,18.6495,18.7761,4.066,24126.7533,0.2166,18.5161,24.938,0
18.7761,4.066,24126.7533,0.2166,18.5161,18.8045,4.0722,24163.3367,0.2166,18.5442,19.2102,4.16,24684.6502,0.2166,18.9443,18.9682,4.1076,24373.6912,0.2166,18.7056,18.648,4.0382,23962.128,0.2166,18.3898,24.7679,0
18.648,4.0382,23962.128,0.2166,18.3898,18.7761,4.066,24126.7533,0.2166,18.5161,18.8045,4.0722,24163.3367,0.2166,18.5442,19.2102,4.16,24684.6502,0.2166,18.9443,19.3073,3.8249,24017.0031,0.1981,19.1355,24.8246,0
19.3073,3.8249,24017.0031,0.1981,19.1355,18.648,4.0382,23962.128,0.2166,18.3898,18.7761,4.066,24126.7533,0.2166,18.5161,18.8045,4.0722,24163.3367,0.2166,18.5442,19.1382,3.7914,23806.6485,0.1981,18.9679,24.6072,0
19.1382,3.7914,23806.6485,0.1981,18.9679,19.3073,3.8249,24017.0031,0.1981,19.1355,18.648,4.0382,23962.128,0.2166,18.3898,18.7761,4.066,24126.7533,0.2166,18.5161,19.3367,3.8308,24053.5865,0.1981,19.1647,24.8624,0
19.3367,3.8308,24053.5865,0.1981,19.1647,19.1382,3.7914,23806.6485,0.1981,18.9679,19.3073,3.8249,24017.0031,0.1981,19.1355,18.648,4.0382,23962.128,0.2166,18.3898,19.3367,3.8308,24053.5865,0.1981,19.1647,24.8624,0
19.3367,3.8308,24053.5865,0.1981,19.1647,19.3367,3.8308,24053.5865,0.1981,19.1647,19.1382,3.7914,23806.6485,0.1981,18.9679,19.3073,3.8249,24017.0031,0.1981,19.1355,18.6235,3.6895,23166.439,0.1981,18.4578,23.9454,0
18.6235,3.6895,23166.439,0.1981,18.4578,19.3367,3.8308,24053.5865,0.1981,19.1647,19.3367,3.8308,24053.5865,0.1981,19.1647,19.1382,3.7914,23806.6485,0.1981,18.9679,18.6308,3.6909,23175.5848,0.1981,18.4651,23.9549,0
18.6308,3.6909,23175.5848,0.1981,18.4651,18.6235,3.6895,23166.439,0.1981,18.4578,19.3367,3.8308,24053.5865,0.1981,19.1647,19.3367,3.8308,24053.5865,0.1981,19.1647,19.0132,3.7667,23651.1691,0.1981,18.8441,24.4465,0
