@RELATION "B3 - PETR4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
8.5044,0.8518,1.5314,0.1002,7.8222,8.4768,0.849,1.5264,0.1002,7.7969,8.5398,0.8554,1.5378,0.1002,7.8549,8.6738,0.8688,1.5619,0.1002,7.9781,8.5753,0.8589,1.5442,0.1002,7.8875,21.76,0
8.5753,0.8589,1.5442,0.1002,7.8875,8.5044,0.8518,1.5314,0.1002,7.8222,8.4768,0.849,1.5264,0.1002,7.7969,8.5398,0.8554,1.5378,0.1002,7.8549,8.4531,0.8467,1.5222,0.1002,7.7751,21.45,0
8.4531,0.8467,1.5222,0.1002,7.7751,8.5753,0.8589,1.5442,0.1002,7.8875,8.5044,0.8518,1.5314,0.1002,7.8222,8.4768,0.849,1.5264,0.1002,7.7969,8.4571,0.8471,1.5229,0.1002,7.7787,21.46,0
8.4571,0.8471,1.5229,0.1002,7.7787,8.4531,0.8467,1.5222,0.1002,7.7751,8.5753,0.8589,1.5442,0.1002,7.8875,8.5044,0.8518,1.5314,0.1002,7.8222,8.3861,0.84,1.5101,0.1002,7.7135,21.28,0
8.3861,0.84,1.5101,0.1002,7.7135,8.4571,0.8471,1.5229,0.1002,7.7787,8.4531,0.8467,1.5222,0.1002,7.7751,8.5753,0.8589,1.5442,0.1002,7.8875,8.3704,0.8384,1.5073,0.1002,7.699,21.24,0
8.3704,0.8384,1.5073,0.1002,7.699,8.3861,0.84,1.5101,0.1002,7.7135,8.4571,0.8471,1.5229,0.1002,7.7787,8.4531,0.8467,1.5222,0.1002,7.7751,8.327,0.834,1.4994,0.1002,7.6591,21.13,0
8.327,0.834,1.4994,0.1002,7.6591,8.3704,0.8384,1.5073,0.1002,7.699,8.3861,0.84,1.5101,0.1002,7.7135,8.4571,0.8471,1.5229,0.1002,7.7787,8.3704,0.8384,1.5073,0.1002,7.699,21.24,0
8.3704,0.8384,1.5073,0.1002,7.699,8.327,0.834,1.4994,0.1002,7.6591,8.3704,0.8384,1.5073,0.1002,7.699,8.3861,0.84,1.5101,0.1002,7.7135,8.2482,0.8261,1.4853,0.1002,7.5866,20.93,0
8.2482,0.8261,1.4853,0.1002,7.5866,8.3704,0.8384,1.5073,0.1002,7.699,8.327,0.834,1.4994,0.1002,7.6591,8.3704,0.8384,1.5073,0.1002,7.699,8.3901,0.8404,1.5108,0.1002,7.7171,21.29,0
8.3901,0.8404,1.5108,0.1002,7.7171,8.2482,0.8261,1.4853,0.1002,7.5866,8.3704,0.8384,1.5073,0.1002,7.699,8.327,0.834,1.4994,0.1002,7.6591,8.6699,0.8684,1.5612,0.1002,7.9745,22.0,0
8.6699,0.8684,1.5612,0.1002,7.9745,8.3901,0.8404,1.5108,0.1002,7.7171,8.2482,0.8261,1.4853,0.1002,7.5866,8.3704,0.8384,1.5073,0.1002,7.699,8.4334,0.8447,1.5186,0.1002,7.757,21.4,0
