@RELATION "B3 - MDIA3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
17.0498,3.1221,3.5425,0.1831,16.1682,17.2249,3.1542,3.5789,0.1831,16.3344,17.3797,3.1825,3.611,0.1831,16.4811,17.3972,3.1858,3.6147,0.1831,16.4977,17.079,3.1275,3.5485,0.1831,16.1959,19.5,1
17.079,3.1275,3.5485,0.1831,16.1959,17.0498,3.1221,3.5425,0.1831,16.1682,17.2249,3.1542,3.5789,0.1831,16.3344,17.3797,3.1825,3.611,0.1831,16.4811,16.8512,3.0858,3.5012,0.1831,15.98,19.24,1
16.8512,3.0858,3.5012,0.1831,15.98,17.079,3.1275,3.5485,0.1831,16.1959,17.0498,3.1221,3.5425,0.1831,16.1682,17.2249,3.1542,3.5789,0.1831,16.3344,16.9038,3.0954,3.5121,0.1831,16.0298,19.3,1
16.9038,3.0954,3.5121,0.1831,16.0298,16.8512,3.0858,3.5012,0.1831,15.98,17.079,3.1275,3.5485,0.1831,16.1959,17.0498,3.1221,3.5425,0.1831,16.1682,16.9914,3.1114,3.5303,0.1831,16.1129,19.4,1
16.9914,3.1114,3.5303,0.1831,16.1129,16.9038,3.0954,3.5121,0.1831,16.0298,16.8512,3.0858,3.5012,0.1831,15.98,17.079,3.1275,3.5485,0.1831,16.1959,17.2249,3.1542,3.5789,0.1831,16.3344,19.6667,1
17.2249,3.1542,3.5789,0.1831,16.3344,16.9914,3.1114,3.5303,0.1831,16.1129,16.9038,3.0954,3.5121,0.1831,16.0298,16.8512,3.0858,3.5012,0.1831,15.98,17.0994,3.1312,3.5528,0.1831,16.2153,19.5233,1
17.0994,3.1312,3.5528,0.1831,16.2153,17.2249,3.1542,3.5789,0.1831,16.3344,16.9914,3.1114,3.5303,0.1831,16.1129,16.9038,3.0954,3.5121,0.1831,16.0298,17.079,3.1275,3.5485,0.1831,16.1959,19.5,1
17.079,3.1275,3.5485,0.1831,16.1959,17.0994,3.1312,3.5528,0.1831,16.2153,17.2249,3.1542,3.5789,0.1831,16.3344,16.9914,3.1114,3.5303,0.1831,16.1129,17.3125,3.1702,3.5971,0.1831,16.4174,19.7667,1
17.3125,3.1702,3.5971,0.1831,16.4174,17.079,3.1275,3.5485,0.1831,16.1959,17.0994,3.1312,3.5528,0.1831,16.2153,17.2249,3.1542,3.5789,0.1831,16.3344,17.3359,3.1745,3.6019,0.1831,16.4396,19.7933,1
17.3359,3.1745,3.6019,0.1831,16.4396,17.3125,3.1702,3.5971,0.1831,16.4174,17.079,3.1275,3.5485,0.1831,16.1959,17.0994,3.1312,3.5528,0.1831,16.2153,17.3242,3.1724,3.5995,0.1831,16.4285,19.78,1
17.3242,3.1724,3.5995,0.1831,16.4285,17.3359,3.1745,3.6019,0.1831,16.4396,17.3125,3.1702,3.5971,0.1831,16.4174,17.079,3.1275,3.5485,0.1831,16.1959,17.0352,3.1195,3.5394,0.1831,16.1544,19.45,1
17.0352,3.1195,3.5394,0.1831,16.1544,17.3242,3.1724,3.5995,0.1831,16.4285,17.3359,3.1745,3.6019,0.1831,16.4396,17.3125,3.1702,3.5971,0.1831,16.4174,17.079,3.1275,3.5485,0.1831,16.1959,19.5,1
17.079,3.1275,3.5485,0.1831,16.1959,17.0352,3.1195,3.5394,0.1831,16.1544,17.3242,3.1724,3.5995,0.1831,16.4285,17.3359,3.1745,3.6019,0.1831,16.4396,16.9622,3.1061,3.5243,0.1831,16.0852,19.3667,1
16.9622,3.1061,3.5243,0.1831,16.0852,17.079,3.1275,3.5485,0.1831,16.1959,17.0352,3.1195,3.5394,0.1831,16.1544,17.3242,3.1724,3.5995,0.1831,16.4285,17.1666,3.1435,3.5667,0.1831,16.279,19.6,1
17.1666,3.1435,3.5667,0.1831,16.279,16.9622,3.1061,3.5243,0.1831,16.0852,17.079,3.1275,3.5485,0.1831,16.1959,17.0352,3.1195,3.5394,0.1831,16.1544,16.641,3.0473,3.4575,0.1831,15.7807,19.0,1
16.641,3.0473,3.4575,0.1831,15.7807,17.1666,3.1435,3.5667,0.1831,16.279,16.9622,3.1061,3.5243,0.1831,16.0852,17.079,3.1275,3.5485,0.1831,16.1959,16.641,3.0473,3.4575,0.1831,15.7807,19.0,1
