@RELATION "B3 - RENT3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
62.3303,15.6933,8.3955,0.2518,38.3348,62.2346,15.6692,8.3826,0.2518,38.2759,62.6175,15.7657,8.4342,0.2518,38.5114,65.598,17.0725,8.7224,0.2603,39.6281,62.1005,15.6355,8.3645,0.2518,38.1934,9.3381,1
62.1005,15.6355,8.3645,0.2518,38.1934,62.3303,15.6933,8.3955,0.2518,38.3348,62.2346,15.6692,8.3826,0.2518,38.2759,62.6175,15.7657,8.4342,0.2518,38.5114,63.3452,15.9489,8.5322,0.2518,38.959,9.5252,1
63.3452,15.9489,8.5322,0.2518,38.959,62.1005,15.6355,8.3645,0.2518,38.1934,62.3303,15.6933,8.3955,0.2518,38.3348,62.2346,15.6692,8.3826,0.2518,38.2759,61.2962,15.433,8.2562,0.2518,37.6988,9.2171,1
61.2962,15.433,8.2562,0.2518,37.6988,63.3452,15.9489,8.5322,0.2518,38.959,62.1005,15.6355,8.3645,0.2518,38.1934,62.3303,15.6933,8.3955,0.2518,38.3348,61.2771,15.4282,8.2536,0.2518,37.687,9.2143,1
61.2771,15.4282,8.2536,0.2518,37.687,61.2962,15.433,8.2562,0.2518,37.6988,63.3452,15.9489,8.5322,0.2518,38.959,62.1005,15.6355,8.3645,0.2518,38.1934,60.1282,15.1389,8.0989,0.2518,36.9804,9.0415,1
60.1282,15.1389,8.0989,0.2518,36.9804,61.2771,15.4282,8.2536,0.2518,37.687,61.2962,15.433,8.2562,0.2518,37.6988,63.3452,15.9489,8.5322,0.2518,38.959,59.075,14.8737,7.957,0.2518,36.3326,8.8831,1
59.075,14.8737,7.957,0.2518,36.3326,60.1282,15.1389,8.0989,0.2518,36.9804,61.2771,15.4282,8.2536,0.2518,37.687,61.2962,15.433,8.2562,0.2518,37.6988,59.075,14.8737,7.957,0.2518,36.3326,8.8831,1
59.075,14.8737,7.957,0.2518,36.3326,59.075,14.8737,7.957,0.2518,36.3326,60.1282,15.1389,8.0989,0.2518,36.9804,61.2771,15.4282,8.2536,0.2518,37.687,59.7452,15.0425,8.0473,0.2518,36.7448,8.9839,1
59.7452,15.0425,8.0473,0.2518,36.7448,59.075,14.8737,7.957,0.2518,36.3326,59.075,14.8737,7.957,0.2518,36.3326,60.1282,15.1389,8.0989,0.2518,36.9804,57.8111,14.5555,7.7868,0.2518,35.5553,8.6931,1
57.8111,14.5555,7.7868,0.2518,35.5553,59.7452,15.0425,8.0473,0.2518,36.7448,59.075,14.8737,7.957,0.2518,36.3326,59.075,14.8737,7.957,0.2518,36.3326,56.6813,14.271,7.6346,0.2518,34.8605,8.5232,1
