@RELATION "B3 - ODPV3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
9.3461,9.5424,9.1779,9.3928,16732533.9035,9.3555,9.4957,9.3087,9.3555,9784744.8034,0
9.3555,9.4957,9.3087,9.3555,9784744.8034,9.533,9.6078,9.3461,9.4209,13789083.7066,0
9.533,9.6078,9.3461,9.4209,13789083.7066,9.4396,9.6265,9.4022,9.4302,8095727.8612,0
9.4396,9.6265,9.4022,9.4302,8095727.8612,9.29,9.6545,9.262,9.6545,10354323.5905,0
9.29,9.6545,9.262,9.6545,10354323.5905,9.3928,9.4863,9.2527,9.3368,15131461.5053,0
9.3928,9.4863,9.2527,9.3368,15131461.5053,9.3648,9.533,9.3181,9.4209,9825117.7196,0
9.3648,9.533,9.3181,9.4209,9825117.7196,9.3087,9.6078,9.3087,9.4022,11473508.1643,0
9.3087,9.6078,9.3087,9.4022,11473508.1643,9.5798,9.5798,9.3181,9.3181,12607777.0773,0
9.5798,9.5798,9.3181,9.3181,12607777.0773,9.4583,9.6265,9.4396,9.5704,16796961.7293,0
9.4583,9.6265,9.4396,9.5704,16796961.7293,9.3555,9.533,9.2994,9.5237,24524527.0702,0
9.3555,9.533,9.2994,9.5237,24524527.0702,9.4209,9.4957,9.3648,9.4302,21334635.4908,0
9.4209,9.4957,9.3648,9.4302,21334635.4908,9.4957,9.5517,9.3648,9.3648,7045305.5337,0
9.4957,9.5517,9.3648,9.3648,7045305.5337,10.0377,10.0377,9.4302,9.4302,14812039.0123,0
10.0377,10.0377,9.4302,9.4302,14812039.0123,10.0003,10.0003,9.7854,9.8975,11831087.68,0
10.0003,10.0003,9.7854,9.8975,11831087.68,9.9069,10.0003,9.776,10.0003,7611951.552,0
9.9069,10.0003,9.776,10.0003,7611951.552,9.9069,10.0003,9.8321,9.9443,12414080.5941,0
