@RELATION "B3 - ITUB4"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,15.6432,2.5695,60.42,0.1643,15.8091,15.3893,2.5278,59.4393,0.1643,15.5525,15.6184,2.5654,60.3243,0.1643,15.7841,15.99,2.6265,61.7595,0.1643,16.1596,15.8506,2.6036,61.2213,0.1643,16.0188,15.6153,2.5649,60.3124,0.1643,15.781,33.62,0
15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,15.6432,2.5695,60.42,0.1643,15.8091,15.3893,2.5278,59.4393,0.1643,15.5525,15.6184,2.5654,60.3243,0.1643,15.7841,15.99,2.6265,61.7595,0.1643,16.1596,15.9776,2.6244,61.7117,0.1643,16.1471,34.4,0
15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,15.6432,2.5695,60.42,0.1643,15.8091,15.3893,2.5278,59.4393,0.1643,15.5525,15.6184,2.5654,60.3243,0.1643,15.7841,15.9466,2.6194,61.5921,0.1643,16.1158,34.3333,0
15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,15.6432,2.5695,60.42,0.1643,15.8091,15.3893,2.5278,59.4393,0.1643,15.5525,15.7949,2.5944,61.006,0.1643,15.9625,34.0067,0
15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,15.6432,2.5695,60.42,0.1643,15.8091,15.2576,2.6584,54.4803,0.1742,15.4919,32.4667,0
15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,15.9404,2.6183,61.5681,0.1643,16.1095,14.9568,2.606,53.4064,0.1742,15.1865,31.8267,0
14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,15.7918,2.5939,60.9941,0.1643,15.9593,14.7814,2.5755,52.7799,0.1742,15.0084,31.4533,0
14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,15.7577,2.5883,60.8625,0.1643,15.9249,14.8033,2.5793,52.8582,0.1742,15.0306,31.5,0
14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,15.7856,2.5929,60.9702,0.1643,15.9531,14.8503,2.5875,53.026,0.1742,15.0784,31.6,0
14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.7082,2.5802,60.6712,0.1643,15.8748,14.8973,2.5957,53.1938,0.1742,15.1261,31.7,0
14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.6153,2.5649,60.3124,0.1643,15.781,15.3046,2.6666,54.6481,0.1742,15.5396,32.5667,0
15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,15.9776,2.6244,61.7117,0.1643,16.1471,15.0602,2.624,53.7755,0.1742,15.2915,32.0467,0
15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,15.9466,2.6194,61.5921,0.1643,16.1158,14.8346,2.5847,52.9701,0.1742,15.0625,31.5667,0
14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.7949,2.5944,61.006,0.1643,15.9625,14.7782,2.5749,52.7687,0.1742,15.0052,31.4467,0
14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,15.2576,2.6584,54.4803,0.1742,15.4919,15.0351,2.6197,53.686,0.1742,15.266,31.9933,0
15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.9568,2.606,53.4064,0.1742,15.1865,14.2487,2.4827,50.8781,0.1742,14.4676,30.32,0
14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,14.7814,2.5755,52.7799,0.1742,15.0084,14.1485,2.4652,50.5201,0.1742,14.3658,30.1067,0
14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.8033,2.5793,52.8582,0.1742,15.0306,13.9542,2.4313,49.8266,0.1742,14.1686,29.6933,0
13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.8503,2.5875,53.026,0.1742,15.0784,14.2926,2.4903,51.0347,0.1742,14.5121,30.4133,0
14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.8973,2.5957,53.1938,0.1742,15.1261,14.0232,2.4434,50.0727,0.1742,14.2386,29.84,0
14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,15.3046,2.6666,54.6481,0.1742,15.5396,14.208,2.4756,50.7327,0.1742,14.4262,30.2333,0
14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,15.0602,2.624,53.7755,0.1742,15.2915,14.0827,2.4537,50.2852,0.1742,14.299,29.9667,0
14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,14.8346,2.5847,52.9701,0.1742,15.0625,13.4874,2.35,48.1597,0.1742,13.6946,28.7,0
13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,14.7782,2.5749,52.7687,0.1742,15.0052,13.4404,2.3418,47.9919,0.1742,13.6469,28.6,1
13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,15.0351,2.6197,53.686,0.1742,15.266,13.4655,2.3462,48.0814,0.1742,13.6723,28.6533,1
13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.2487,2.4827,50.8781,0.1742,14.4676,13.7287,2.392,49.0211,0.1742,13.9395,29.2133,1
13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,14.1485,2.4652,50.5201,0.1742,14.3658,14.0263,2.4439,50.0839,0.1742,14.2417,29.8467,1
14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.9542,2.4313,49.8266,0.1742,14.1686,13.5908,2.368,48.5289,0.1742,13.7996,28.92,1
13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,14.2926,2.4903,51.0347,0.1742,14.5121,13.2462,2.308,47.2983,0.1742,13.4496,28.1867,1
13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,14.0232,2.4434,50.0727,0.1742,14.2386,12.8608,2.2408,45.9223,0.1742,13.0584,27.3667,1
12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,14.208,2.4756,50.7327,0.1742,14.4262,12.8922,2.2463,46.0342,0.1742,13.0902,27.4333,1
12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,14.0827,2.4537,50.2852,0.1742,14.299,12.5193,2.1813,44.7029,0.1742,12.7116,26.64,1
12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,13.4874,2.35,48.1597,0.1742,13.6946,12.4943,2.177,44.6134,0.1742,12.6862,26.5867,1
12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,13.4404,2.3418,47.9919,0.1742,13.6469,12.3721,2.1557,44.1772,0.1742,12.5621,26.3267,1
12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,13.4655,2.3462,48.0814,0.1742,13.6723,11.9335,2.0793,42.611,0.1742,12.1168,25.3933,1
11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,13.7287,2.392,49.0211,0.1742,13.9395,12.0494,2.0994,43.0249,0.1742,12.2345,25.64,1
12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,14.0263,2.4439,50.0839,0.1742,14.2417,11.805,2.0569,42.1523,0.1742,11.9863,25.12,1
11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,13.5908,2.368,48.5289,0.1742,13.7996,12.3376,2.1497,44.0541,0.1742,12.5271,26.2533,1
12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,13.2462,2.308,47.2983,0.1742,13.4496,12.5663,2.1895,44.8707,0.1742,12.7593,26.74,1
12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.8608,2.2408,45.9223,0.1742,13.0584,12.2311,2.1311,43.6737,0.1742,12.419,26.0267,1
12.2311,2.1311,43.6737,0.1742,12.419,12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.8922,2.2463,46.0342,0.1742,13.0902,12.3251,2.1475,44.0094,0.1742,12.5144,26.2267,1
12.3251,2.1475,44.0094,0.1742,12.5144,12.2311,2.1311,43.6737,0.1742,12.419,12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.5193,2.1813,44.7029,0.1742,12.7116,12.3502,2.1519,44.0988,0.1742,12.5399,26.28,1
12.3502,2.1519,44.0988,0.1742,12.5399,12.3251,2.1475,44.0094,0.1742,12.5144,12.2311,2.1311,43.6737,0.1742,12.419,12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.4943,2.177,44.6134,0.1742,12.6862,12.3094,2.1448,43.9534,0.1742,12.4985,26.1933,1
12.3094,2.1448,43.9534,0.1742,12.4985,12.3502,2.1519,44.0988,0.1742,12.5399,12.3251,2.1475,44.0094,0.1742,12.5144,12.2311,2.1311,43.6737,0.1742,12.419,12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.3721,2.1557,44.1772,0.1742,12.5621,12.087,2.106,43.1591,0.1742,12.2726,25.72,1
12.087,2.106,43.1591,0.1742,12.2726,12.3094,2.1448,43.9534,0.1742,12.4985,12.3502,2.1519,44.0988,0.1742,12.5399,12.3251,2.1475,44.0094,0.1742,12.5144,12.2311,2.1311,43.6737,0.1742,12.419,12.5663,2.1895,44.8707,0.1742,12.7593,12.3376,2.1497,44.0541,0.1742,12.5271,11.805,2.0569,42.1523,0.1742,11.9863,12.0494,2.0994,43.0249,0.1742,12.2345,11.9335,2.0793,42.611,0.1742,12.1168,12.4222,2.1644,44.3561,0.1742,12.613,26.4333,1
