@RELATION "B3 - GGBR3"

@ATTRIBUTE pl1 NUMERIC
@ATTRIBUTE pvpa1 NUMERIC
@ATTRIBUTE psr1 NUMERIC
@ATTRIBUTE roe1 NUMERIC
@ATTRIBUTE ev_ebit1 NUMERIC
@ATTRIBUTE pl2 NUMERIC
@ATTRIBUTE pvpa2 NUMERIC
@ATTRIBUTE psr2 NUMERIC
@ATTRIBUTE roe2 NUMERIC
@ATTRIBUTE ev_ebit2 NUMERIC
@ATTRIBUTE pl3 NUMERIC
@ATTRIBUTE pvpa3 NUMERIC
@ATTRIBUTE psr3 NUMERIC
@ATTRIBUTE roe3 NUMERIC
@ATTRIBUTE ev_ebit3 NUMERIC
@ATTRIBUTE pl4 NUMERIC
@ATTRIBUTE pvpa4 NUMERIC
@ATTRIBUTE psr4 NUMERIC
@ATTRIBUTE roe4 NUMERIC
@ATTRIBUTE ev_ebit4 NUMERIC
@ATTRIBUTE pl5 NUMERIC
@ATTRIBUTE pvpa5 NUMERIC
@ATTRIBUTE psr5 NUMERIC
@ATTRIBUTE roe5 NUMERIC
@ATTRIBUTE ev_ebit5 NUMERIC
@ATTRIBUTE pl6 NUMERIC
@ATTRIBUTE pvpa6 NUMERIC
@ATTRIBUTE psr6 NUMERIC
@ATTRIBUTE roe6 NUMERIC
@ATTRIBUTE ev_ebit6 NUMERIC
@ATTRIBUTE pl7 NUMERIC
@ATTRIBUTE pvpa7 NUMERIC
@ATTRIBUTE psr7 NUMERIC
@ATTRIBUTE roe7 NUMERIC
@ATTRIBUTE ev_ebit7 NUMERIC
@ATTRIBUTE pl8 NUMERIC
@ATTRIBUTE pvpa8 NUMERIC
@ATTRIBUTE psr8 NUMERIC
@ATTRIBUTE roe8 NUMERIC
@ATTRIBUTE ev_ebit8 NUMERIC
@ATTRIBUTE pl9 NUMERIC
@ATTRIBUTE pvpa9 NUMERIC
@ATTRIBUTE psr9 NUMERIC
@ATTRIBUTE roe9 NUMERIC
@ATTRIBUTE ev_ebit9 NUMERIC
@ATTRIBUTE pl10 NUMERIC
@ATTRIBUTE pvpa10 NUMERIC
@ATTRIBUTE psr10 NUMERIC
@ATTRIBUTE roe10 NUMERIC
@ATTRIBUTE ev_ebit10 NUMERIC
@ATTRIBUTE pl NUMERIC
@ATTRIBUTE pvpa NUMERIC
@ATTRIBUTE psr NUMERIC
@ATTRIBUTE roe NUMERIC
@ATTRIBUTE ev_ebit NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,9.619,0.5768,9.4629,0.06,8.4211,9.3678,0.5618,9.2158,0.06,8.2012,9.4887,0.569,9.3348,0.06,8.3071,9.5725,0.5741,9.4171,0.06,8.3804,9.6655,0.5796,9.5086,0.06,8.4618,10.2423,0.6142,10.076,0.06,8.9667,10.4857,0
10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,9.619,0.5768,9.4629,0.06,8.4211,9.3678,0.5618,9.2158,0.06,8.2012,9.4887,0.569,9.3348,0.06,8.3071,9.5725,0.5741,9.4171,0.06,8.3804,9.7957,0.5874,9.6368,0.06,8.5758,10.0286,0
9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,9.619,0.5768,9.4629,0.06,8.4211,9.3678,0.5618,9.2158,0.06,8.2012,9.4887,0.569,9.3348,0.06,8.3071,9.926,0.5953,9.7649,0.06,8.6898,10.1619,0
9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,9.619,0.5768,9.4629,0.06,8.4211,9.3678,0.5618,9.2158,0.06,8.2012,9.6376,0.578,9.4812,0.06,8.4374,9.8667,0
9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,9.619,0.5768,9.4629,0.06,8.4211,10.0748,0.6042,9.9113,0.06,8.8202,10.3143,0
10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,9.7027,0.5819,9.5452,0.06,8.4944,10.3074,0.6181,10.1401,0.06,9.0238,10.5524,0
10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,9.712,0.5824,9.5544,0.06,8.5025,10.4841,0.6287,10.314,0.06,9.1785,10.7333,0
10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,9.8794,0.5925,9.7191,0.06,8.6491,10.3446,0.6204,10.1767,0.06,9.0563,10.5905,0
10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,10.0376,0.602,9.8747,0.06,8.7876,10.1678,0.6098,10.0028,0.06,8.9016,10.4095,0
10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,10.3167,0.6187,10.1493,0.06,9.0319,9.805,0.588,9.6459,0.06,8.584,10.0381,0
9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,10.2423,0.6142,10.076,0.06,8.9667,9.6841,0.5808,9.5269,0.06,8.4781,9.9143,0
9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.7957,0.5874,9.6368,0.06,8.5758,9.5352,0.5718,9.3805,0.06,8.3478,9.7619,0
9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.926,0.5953,9.7649,0.06,8.6898,9.5632,0.5735,9.408,0.06,8.3722,9.7905,0
9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.6376,0.578,9.4812,0.06,8.4374,9.5911,0.5752,9.4354,0.06,8.3967,9.819,0
9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,10.0748,0.6042,9.9113,0.06,8.8202,9.5539,0.5729,9.3988,0.06,8.3641,9.781,0
9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,10.3074,0.6181,10.1401,0.06,9.0238,9.5725,0.5741,9.4171,0.06,8.3804,9.8,0
9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,10.4841,0.6287,10.314,0.06,9.1785,9.5725,0.5741,9.4171,0.06,8.3804,9.8,0
9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,10.3446,0.6204,10.1767,0.06,9.0563,9.8422,0.5902,9.6825,0.06,8.6165,10.0762,0
9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,10.1678,0.6098,10.0028,0.06,8.9016,9.5539,0.5729,9.3988,0.06,8.3641,9.781,0
9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.805,0.588,9.6459,0.06,8.584,9.6841,0.5808,9.5269,0.06,8.4781,9.9143,0
9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.6841,0.5808,9.5269,0.06,8.4781,9.5073,0.5702,9.3531,0.06,8.3234,9.7333,0
9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.5352,0.5718,9.3805,0.06,8.3478,9.3957,0.5635,9.2432,0.06,8.2256,9.619,0
9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.5632,0.5735,9.408,0.06,8.3722,9.3492,0.5607,9.1975,0.06,8.1849,9.5714,0
9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.5911,0.5752,9.4354,0.06,8.3967,9.3399,0.5601,9.1883,0.06,8.1768,9.5619,0
9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.5539,0.5729,9.3988,0.06,8.3641,9.3399,0.5601,9.1883,0.06,8.1768,9.5619,0
9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5725,0.5741,9.4171,0.06,8.3804,9.4422,0.5662,9.289,0.06,8.2663,9.6667,0
9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.5725,0.5741,9.4171,0.06,8.3804,9.5352,0.5718,9.3805,0.06,8.3478,9.7619,0
9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.8422,0.5902,9.6825,0.06,8.6165,9.4608,0.5674,9.3073,0.06,8.2826,9.6857,0
9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.5539,0.5729,9.3988,0.06,8.3641,9.2655,0.5556,9.1151,0.06,8.1116,9.4857,0
9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6841,0.5808,9.5269,0.06,8.4781,9.2934,0.5573,9.1426,0.06,8.136,9.5143,0
9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.5073,0.5702,9.3531,0.06,8.3234,9.6283,0.5774,9.472,0.06,8.4292,9.8571,0
9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,9.3957,0.5635,9.2432,0.06,8.2256,9.1538,0.549,9.0053,0.06,8.0139,9.3714,0
9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,9.3492,0.5607,9.1975,0.06,8.1849,8.698,0.5216,8.5569,0.06,7.6148,8.9048,0
8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,9.3399,0.5601,9.1883,0.06,8.1768,8.8375,0.53,8.6941,0.06,7.737,9.0476,0
8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,9.3399,0.5601,9.1883,0.06,8.1768,8.8934,0.5333,8.749,0.06,7.7858,9.1048,0
8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,9.4422,0.5662,9.289,0.06,8.2663,8.8282,0.5294,8.685,0.06,7.7288,9.0381,0
8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,9.5352,0.5718,9.3805,0.06,8.3478,8.7724,0.5261,8.6301,0.06,7.68,8.981,0
8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,9.4608,0.5674,9.3073,0.06,8.2826,8.8841,0.5328,8.7399,0.06,7.7777,9.0952,0
8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,9.2655,0.5556,9.1151,0.06,8.1116,8.7352,0.5238,8.5935,0.06,7.6474,8.9429,0
8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,9.2934,0.5573,9.1426,0.06,8.136,8.3724,0.5021,8.2365,0.06,7.3298,8.5714,0
8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,9.6283,0.5774,9.472,0.06,8.4292,8.7445,0.5244,8.6026,0.06,7.6555,8.9524,0
8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.1538,0.549,9.0053,0.06,8.0139,8.9492,0.5367,8.804,0.06,7.8347,9.1619,0
8.9492,0.5367,8.804,0.06,7.8347,8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.698,0.5216,8.5569,0.06,7.6148,9.2283,0.5534,9.0785,0.06,8.079,9.4476,0
9.2283,0.5534,9.0785,0.06,8.079,8.9492,0.5367,8.804,0.06,7.8347,8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.8375,0.53,8.6941,0.06,7.737,8.9585,0.5372,8.8131,0.06,7.8429,9.1714,0
8.9585,0.5372,8.8131,0.06,7.8429,9.2283,0.5534,9.0785,0.06,8.079,8.9492,0.5367,8.804,0.06,7.8347,8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.8934,0.5333,8.749,0.06,7.7858,8.791,0.5272,8.6484,0.06,7.6963,9.0,0
8.791,0.5272,8.6484,0.06,7.6963,8.9585,0.5372,8.8131,0.06,7.8429,9.2283,0.5534,9.0785,0.06,8.079,8.9492,0.5367,8.804,0.06,7.8347,8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.8282,0.5294,8.685,0.06,7.7288,8.4747,0.5082,8.3372,0.06,7.4194,8.6762,0
8.4747,0.5082,8.3372,0.06,7.4194,8.791,0.5272,8.6484,0.06,7.6963,8.9585,0.5372,8.8131,0.06,7.8429,9.2283,0.5534,9.0785,0.06,8.079,8.9492,0.5367,8.804,0.06,7.8347,8.7445,0.5244,8.6026,0.06,7.6555,8.3724,0.5021,8.2365,0.06,7.3298,8.7352,0.5238,8.5935,0.06,7.6474,8.8841,0.5328,8.7399,0.06,7.7777,8.7724,0.5261,8.6301,0.06,7.68,8.2701,0.496,8.1359,0.06,7.2402,8.4667,0
