@RELATION "B3 - RADL3"

@ATTRIBUTE cotacao1 NUMERIC
@ATTRIBUTE high1 NUMERIC
@ATTRIBUTE low1 NUMERIC
@ATTRIBUTE open1 NUMERIC
@ATTRIBUTE volume1 NUMERIC
@ATTRIBUTE cotacao2 NUMERIC
@ATTRIBUTE high2 NUMERIC
@ATTRIBUTE low2 NUMERIC
@ATTRIBUTE open2 NUMERIC
@ATTRIBUTE volume2 NUMERIC
@ATTRIBUTE cotacao3 NUMERIC
@ATTRIBUTE high3 NUMERIC
@ATTRIBUTE low3 NUMERIC
@ATTRIBUTE open3 NUMERIC
@ATTRIBUTE volume3 NUMERIC
@ATTRIBUTE cotacao4 NUMERIC
@ATTRIBUTE high4 NUMERIC
@ATTRIBUTE low4 NUMERIC
@ATTRIBUTE open4 NUMERIC
@ATTRIBUTE volume4 NUMERIC
@ATTRIBUTE cotacao NUMERIC
@ATTRIBUTE high NUMERIC
@ATTRIBUTE low NUMERIC
@ATTRIBUTE open NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE alvo {1, 0}

@DATA
3.8462,3.8846,3.7981,3.7981,131629451.2,3.8,3.8712,3.775,3.8462,48932499.2,3.875,3.8942,3.8192,3.8231,41768100.4,3.8462,3.9385,3.8327,3.8923,86850561.2,3.8692,3.9192,3.8558,3.8827,78697928.4,1
3.8692,3.9192,3.8558,3.8827,78697928.4,3.8462,3.8846,3.7981,3.7981,131629451.2,3.8,3.8712,3.775,3.8462,48932499.2,3.875,3.8942,3.8192,3.8231,41768100.4,3.8173,3.9019,3.7712,3.8654,69936635.6,1
3.8173,3.9019,3.7712,3.8654,69936635.6,3.8692,3.9192,3.8558,3.8827,78697928.4,3.8462,3.8846,3.7981,3.7981,131629451.2,3.8,3.8712,3.775,3.8462,48932499.2,3.8942,3.9038,3.825,3.8808,150211240.4,1
3.8942,3.9038,3.825,3.8808,150211240.4,3.8173,3.9019,3.7712,3.8654,69936635.6,3.8692,3.9192,3.8558,3.8827,78697928.4,3.8462,3.8846,3.7981,3.7981,131629451.2,3.8385,3.9173,3.7981,3.8865,81697350.8,1
3.8385,3.9173,3.7981,3.8865,81697350.8,3.8942,3.9038,3.825,3.8808,150211240.4,3.8173,3.9019,3.7712,3.8654,69936635.6,3.8692,3.9192,3.8558,3.8827,78697928.4,3.9788,4.0135,3.7846,3.8481,162201223.6,1
3.9788,4.0135,3.7846,3.8481,162201223.6,3.8385,3.9173,3.7981,3.8865,81697350.8,3.8942,3.9038,3.825,3.8808,150211240.4,3.8173,3.9019,3.7712,3.8654,69936635.6,4.0481,4.0769,3.9365,3.9712,84693544.0,1
4.0481,4.0769,3.9365,3.9712,84693544.0,3.9788,4.0135,3.7846,3.8481,162201223.6,3.8385,3.9173,3.7981,3.8865,81697350.8,3.8942,3.9038,3.825,3.8808,150211240.4,4.2288,4.3038,4.0385,4.0481,259209173.6,0
4.2288,4.3038,4.0385,4.0481,259209173.6,4.0481,4.0769,3.9365,3.9712,84693544.0,3.9788,4.0135,3.7846,3.8481,162201223.6,3.8385,3.9173,3.7981,3.8865,81697350.8,4.1923,4.2577,4.0615,4.2231,83804354.4,1
4.1923,4.2577,4.0615,4.2231,83804354.4,4.2288,4.3038,4.0385,4.0481,259209173.6,4.0481,4.0769,3.9365,3.9712,84693544.0,3.9788,4.0135,3.7846,3.8481,162201223.6,4.1731,4.2135,4.0788,4.1769,134309448.0,1
4.1731,4.2135,4.0788,4.1769,134309448.0,4.1923,4.2577,4.0615,4.2231,83804354.4,4.2288,4.3038,4.0385,4.0481,259209173.6,4.0481,4.0769,3.9365,3.9712,84693544.0,4.3019,4.3654,4.1731,4.1731,108842416.8,1
4.3019,4.3654,4.1731,4.1731,108842416.8,4.1731,4.2135,4.0788,4.1769,134309448.0,4.1923,4.2577,4.0615,4.2231,83804354.4,4.2288,4.3038,4.0385,4.0481,259209173.6,4.1788,4.2654,4.1308,4.2231,114575822.4,1
4.1788,4.2654,4.1308,4.2231,114575822.4,4.3019,4.3654,4.1731,4.1731,108842416.8,4.1731,4.2135,4.0788,4.1769,134309448.0,4.1923,4.2577,4.0615,4.2231,83804354.4,4.2,4.2673,4.1788,4.1788,51917023.6,1
4.2,4.2673,4.1788,4.1788,51917023.6,4.1788,4.2654,4.1308,4.2231,114575822.4,4.3019,4.3654,4.1731,4.1731,108842416.8,4.1731,4.2135,4.0788,4.1769,134309448.0,4.3462,4.3846,4.1788,4.2,213983016.0,0
4.3462,4.3846,4.1788,4.2,213983016.0,4.2,4.2673,4.1788,4.1788,51917023.6,4.1788,4.2654,4.1308,4.2231,114575822.4,4.3019,4.3654,4.1731,4.1731,108842416.8,4.5192,4.5192,4.3269,4.3846,114745508.8,0
4.5192,4.5192,4.3269,4.3846,114745508.8,4.3462,4.3846,4.1788,4.2,213983016.0,4.2,4.2673,4.1788,4.1788,51917023.6,4.1788,4.2654,4.1308,4.2231,114575822.4,4.3558,4.4769,4.3423,4.4769,114850918.0,0
